run_id,window_index,n_samples,rtt_samples,throughput_mean,throughput_std,throughput_min,throughput_max,jitter_mean,jitter_p95,reorder_rate,reorder_count,rtt_mean,rtt_p95,rtt_std,total_bytes,total_packets,active_flows,rq_akhir_durasi,rq_akhir_laju_efektif,rq_akhir_slack,rq_akhir_ukuran,rq_akhir_unduh,rq_n_chunk_100s,rq_n_chunk_10s,rq_n_chunk_110s,rq_n_chunk_120s,rq_n_chunk_130s,rq_n_chunk_140s,rq_n_chunk_150s,rq_n_chunk_160s,rq_n_chunk_170s,rq_n_chunk_180s,rq_n_chunk_190s,rq_n_chunk_200s,rq_n_chunk_20s,rq_n_chunk_30s,rq_n_chunk_40s,rq_n_chunk_50s,rq_n_chunk_60s,rq_n_chunk_70s,rq_n_chunk_80s,rq_n_chunk_90s,rq_ukuran_rata_100s,rq_ukuran_rata_10s,rq_ukuran_rata_110s,rq_ukuran_rata_120s,rq_ukuran_rata_130s,rq_ukuran_rata_140s,rq_ukuran_rata_150s,rq_ukuran_rata_160s,rq_ukuran_rata_170s,rq_ukuran_rata_180s,rq_ukuran_rata_190s,rq_ukuran_rata_200s,rq_ukuran_rata_20s,rq_ukuran_rata_30s,rq_ukuran_rata_40s,rq_ukuran_rata_50s,rq_ukuran_rata_60s,rq_ukuran_rata_70s,rq_ukuran_rata_80s,rq_ukuran_rata_90s,rq_unduh_rata_100s,rq_unduh_rata_10s,rq_unduh_rata_110s,rq_unduh_rata_120s,rq_unduh_rata_130s,rq_unduh_rata_140s,rq_unduh_rata_150s,rq_unduh_rata_160s,rq_unduh_rata_170s,rq_unduh_rata_180s,rq_unduh_rata_190s,rq_unduh_rata_200s,rq_unduh_rata_20s,rq_unduh_rata_30s,rq_unduh_rata_40s,rq_unduh_rata_50s,rq_unduh_rata_60s,rq_unduh_rata_70s,rq_unduh_rata_80s,rq_unduh_rata_90s,label
CONT_s4_bola_TearsOfSteel,22,,,0.673599,,,,,,,,,,,,,,2.6,0.310458,2.184,100899.0,0.416,6,3,8,10,14,14,14,14,15,17,17,17,3,4,5,5,5,5,5,5,2024305.833,727257.333,1565707.25,1292593.6,1197041.643,1197041.643,1197041.643,1197041.643,1139603.267,1236477.412,1236477.412,1236477.412,727257.333,734990.25,2180707.6,2180707.6,2180707.6,2180707.6,2180707.6,2180707.6,16.309167,7.100333,12.309125,9.9194,9.912714,9.912714,9.912714,9.912714,9.4634,12.778588,12.778588,12.778588,7.100333,7.243,18.8082,18.8082,18.8082,18.8082,18.8082,18.8082,Degraded
CONT_s4_bola_TearsOfSteel,23,,,1.139181,,,,,,,,,,,,,,1.768,0.453072,1.351,100129.0,0.417,7,2,8,10,12,16,16,16,16,17,19,19,5,5,6,7,7,7,7,7,1583474.429,90391.5,1540827.25,1270644.1,1092226.583,1058710.375,1058710.375,1058710.375,1058710.375,1016166.588,1115836.789,1115836.789,472511.0,472511.0,520124.0,1583474.429,1583474.429,1583474.429,1583474.429,1583474.429,13.538571,0.3645,12.323,9.9202,8.326917,8.719188,8.719188,8.719188,8.719188,8.392941,11.471842,11.471842,4.406,4.406,4.950167,13.538571,13.538571,13.538571,13.538571,13.538571,Degraded
CONT_s4_bola_TearsOfSteel,24,,,1.641391,,,,,,,,,,,,,,1.768,0.453072,1.351,100129.0,0.417,7,0,7,8,10,12,16,16,16,16,17,19,2,5,5,6,7,7,7,7,1583474.429,0.0,1583474.429,1540827.25,1270644.1,1092226.583,1058710.375,1058710.375,1058710.375,1058710.375,1016166.588,1115836.789,90391.5,472511.0,472511.0,520124.0,1583474.429,1583474.429,1583474.429,1583474.429,13.538571,0.0,13.538571,12.323,9.9202,8.326917,8.719188,8.719188,8.719188,8.719188,8.392941,11.471842,0.3645,4.406,4.406,4.950167,13.538571,13.538571,13.538571,13.538571,Good
CONT_s4_bola_TearsOfSteel,25,,,2.001173,,,,,,,,,,,,,,1.768,0.453072,1.351,100129.0,0.417,7,0,7,7,8,10,12,16,16,16,16,17,0,2,5,5,6,7,7,7,1583474.429,0.0,1583474.429,1583474.429,1540827.25,1270644.1,1092226.583,1058710.375,1058710.375,1058710.375,1058710.375,1016166.588,0.0,90391.5,472511.0,472511.0,520124.0,1583474.429,1583474.429,1583474.429,13.538571,0.0,13.538571,13.538571,12.323,9.9202,8.326917,8.719188,8.719188,8.719188,8.719188,8.392941,0.0,0.3645,4.406,4.406,4.950167,13.538571,13.538571,13.538571,Good
CONT_s4_bola_TearsOfSteel,26,,,1.126802,,,,,,,,,,,,,,1.768,0.453072,1.351,100129.0,0.417,7,0,7,7,7,8,10,12,16,16,16,16,0,0,2,5,5,6,7,7,1583474.429,0.0,1583474.429,1583474.429,1583474.429,1540827.25,1270644.1,1092226.583,1058710.375,1058710.375,1058710.375,1058710.375,0.0,0.0,90391.5,472511.0,472511.0,520124.0,1583474.429,1583474.429,13.538571,0.0,13.538571,13.538571,13.538571,12.323,9.9202,8.326917,8.719188,8.719188,8.719188,8.719188,0.0,0.0,0.3645,4.406,4.406,4.950167,13.538571,13.538571,Degraded
CONT_s4_bola_TearsOfSteel,27,,,1.131351,,,,,,,,,,,,,,1.768,0.453072,1.351,100129.0,0.417,7,0,7,7,7,7,8,10,12,16,16,16,0,0,0,2,5,5,6,7,1583474.429,0.0,1583474.429,1583474.429,1583474.429,1583474.429,1540827.25,1270644.1,1092226.583,1058710.375,1058710.375,1058710.375,0.0,0.0,0.0,90391.5,472511.0,472511.0,520124.0,1583474.429,13.538571,0.0,13.538571,13.538571,13.538571,13.538571,12.323,9.9202,8.326917,8.719188,8.719188,8.719188,0.0,0.0,0.0,0.3645,4.406,4.406,4.950167,13.538571,Degraded
CONT_s4_bola_TearsOfSteel,28,,,0.47414,,,,,,,,,,,,,,50.161,1.469986,0.0,9216997.0,50.161,8,1,8,8,8,8,8,9,11,13,17,17,1,1,1,1,3,6,6,7,2537664.75,9216997.0,2537664.75,2537664.75,2537664.75,2537664.75,2537664.75,2393735.0,1993039.818,1717208.923,1538609.588,1538609.588,9216997.0,9216997.0,9216997.0,9216997.0,3132593.333,1929925.333,1929925.333,1762534.429,18.116375,50.161,18.116375,18.116375,18.116375,18.116375,18.116375,16.527222,13.578455,11.544923,11.156941,11.156941,50.161,50.161,50.161,50.161,16.963333,12.031833,12.031833,11.408857,Degraded
CONT_s4_bola_TheSwissAccount,1,,,0.247381,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Degraded
CONT_s4_bola_TheSwissAccount,2,,,0.220226,,,,,,,,,,,,,,3.68,0.214796,1.022,98806.0,2.658,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,438153.5,438153.5,438153.5,438153.5,438153.5,438153.5,438153.5,438153.5,438153.5,438153.5,438153.5,438153.5,438153.5,438153.5,438153.5,438153.5,438153.5,438153.5,438153.5,438153.5,13.6925,13.6925,13.6925,13.6925,13.6925,13.6925,13.6925,13.6925,13.6925,13.6925,13.6925,13.6925,13.6925,13.6925,13.6925,13.6925,13.6925,13.6925,13.6925,13.6925,Degraded
CONT_s4_bola_TheSwissAccount,3,,,0.189874,,,,,,,,,,,,,,4.192,0.187223,3.068,98105.0,1.124,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,235598.2,100561.333,235598.2,235598.2,235598.2,235598.2,235598.2,235598.2,235598.2,235598.2,235598.2,235598.2,235598.2,235598.2,235598.2,235598.2,235598.2,235598.2,235598.2,235598.2,6.8268,2.249667,6.8268,6.8268,6.8268,6.8268,6.8268,6.8268,6.8268,6.8268,6.8268,6.8268,6.8268,6.8268,6.8268,6.8268,6.8268,6.8268,6.8268,6.8268,Degraded
CONT_s4_bola_TheSwissAccount,4,,,0.228647,,,,,,,,,,,,,,3.987,0.199739,2.556,99545.0,1.431,7,2,7,7,7,7,7,7,7,7,7,7,5,7,7,7,7,7,7,7,196384.0,98348.5,196384.0,196384.0,196384.0,196384.0,196384.0,196384.0,196384.0,196384.0,196384.0,196384.0,99676.2,196384.0,196384.0,196384.0,196384.0,196384.0,196384.0,196384.0,5.285,1.4305,5.285,5.285,5.285,5.285,5.285,5.285,5.285,5.285,5.285,5.285,1.922,5.285,5.285,5.285,5.285,5.285,5.285,5.285,Degraded
CONT_s4_bola_TheSwissAccount,5,,,0.384282,,,,,,,,,,,,,,3.578,0.225675,2.044,100933.0,1.534,8,1,8,8,8,8,8,8,8,8,8,8,3,6,8,8,8,8,8,8,184452.625,100933.0,184452.625,184452.625,184452.625,184452.625,184452.625,184452.625,184452.625,184452.625,184452.625,184452.625,99210.0,99885.667,184452.625,184452.625,184452.625,184452.625,184452.625,184452.625,4.816125,1.534,4.816125,4.816125,4.816125,4.816125,4.816125,4.816125,4.816125,4.816125,4.816125,4.816125,1.465,1.857333,4.816125,4.816125,4.816125,4.816125,4.816125,4.816125,Good
CONT_s4_bola_TheSwissAccount,6,,,0.460993,,,,,,,,,,,,,,3.578,0.225675,2.044,100933.0,1.534,8,0,8,8,8,8,8,8,8,8,8,8,1,3,6,8,8,8,8,8,184452.625,0.0,184452.625,184452.625,184452.625,184452.625,184452.625,184452.625,184452.625,184452.625,184452.625,184452.625,100933.0,99210.0,99885.667,184452.625,184452.625,184452.625,184452.625,184452.625,4.816125,0.0,4.816125,4.816125,4.816125,4.816125,4.816125,4.816125,4.816125,4.816125,4.816125,4.816125,1.534,1.465,1.857333,4.816125,4.816125,4.816125,4.816125,4.816125,Good
CONT_s4_bola_TheSwissAccount,7,,,0.340418,,,,,,,,,,,,,,4.097,0.269073,2.049,137799.0,2.048,10,2,10,10,10,10,10,10,10,10,10,10,2,3,5,8,10,10,10,10,294572.9,735054.0,294572.9,294572.9,294572.9,294572.9,294572.9,294572.9,294572.9,294572.9,294572.9,294572.9,735054.0,523680.333,353547.6,258677.75,294572.9,294572.9,294572.9,294572.9,6.3186,12.3285,6.3186,6.3186,6.3186,6.3186,6.3186,6.3186,6.3186,6.3186,6.3186,6.3186,12.3285,8.730333,5.8104,4.475125,6.3186,6.3186,6.3186,6.3186,Degraded
CONT_s4_bola_TheSwissAccount,8,,,0.517038,,,,,,,,,,,,,,3.379,0.41461,1.23,175121.0,2.149,11,1,11,11,11,11,11,11,11,11,11,11,3,3,4,6,9,11,11,11,283713.636,175121.0,283713.636,283713.636,283713.636,283713.636,283713.636,283713.636,283713.636,283713.636,283713.636,283713.636,548409.667,548409.667,436540.5,323809.833,249393.667,283713.636,283713.636,283713.636,5.939545,2.149,5.939545,5.939545,5.939545,5.939545,5.939545,5.939545,5.939545,5.939545,5.939545,5.939545,8.935333,8.935333,7.085,5.200167,4.216667,5.939545,5.939545,5.939545,Degraded
CONT_s4_bola_TheSwissAccount,9,,,0.605731,,,,,,,,,,,,,,3.379,0.41461,1.23,175121.0,2.149,11,0,11,11,11,11,11,11,11,11,11,11,1,3,3,4,6,9,11,11,283713.636,0.0,283713.636,283713.636,283713.636,283713.636,283713.636,283713.636,283713.636,283713.636,283713.636,283713.636,175121.0,548409.667,548409.667,436540.5,323809.833,249393.667,283713.636,283713.636,5.939545,0.0,5.939545,5.939545,5.939545,5.939545,5.939545,5.939545,5.939545,5.939545,5.939545,5.939545,2.149,8.935333,8.935333,7.085,5.200167,4.216667,5.939545,5.939545,Good
CONT_s4_bola_TheSwissAccount,10,,,0.606111,,,,,,,,,,,,,,3.379,0.41461,1.23,175121.0,2.149,11,0,11,11,11,11,11,11,11,11,11,11,0,1,3,3,4,6,9,11,283713.636,0.0,283713.636,283713.636,283713.636,283713.636,283713.636,283713.636,283713.636,283713.636,283713.636,283713.636,0.0,175121.0,548409.667,548409.667,436540.5,323809.833,249393.667,283713.636,5.939545,0.0,5.939545,5.939545,5.939545,5.939545,5.939545,5.939545,5.939545,5.939545,5.939545,5.939545,0.0,2.149,8.935333,8.935333,7.085,5.200167,4.216667,5.939545,Degraded
CONT_s4_bola_TheSwissAccount,11,,,0.302769,,,,,,,,,,,,,,3.909,0.232563,2.571,113636.0,1.338,14,3,14,14,14,14,14,14,14,14,14,14,3,3,4,6,6,7,9,12,391685.143,787580.667,391685.143,391685.143,391685.143,391685.143,391685.143,391685.143,391685.143,391685.143,391685.143,391685.143,787580.667,787580.667,634465.75,667995.167,667995.167,586986.286,478400.111,383940.417,6.854429,10.209,6.854429,6.854429,6.854429,6.854429,6.854429,6.854429,6.854429,6.854429,6.854429,6.854429,10.209,10.209,8.194,9.572167,9.572167,8.423857,6.869778,5.71475,Degraded
CONT_s4_bola_TheSwissAccount,12,,,0.269353,,,,,,,,,,,,,,4.118,0.169983,4.118,87499.0,0.0,15,3,17,17,17,17,17,17,17,17,17,17,6,6,6,7,9,9,10,12,329781.6,113146.333,342531.235,342531.235,342531.235,342531.235,342531.235,342531.235,342531.235,342531.235,342531.235,342531.235,450363.5,450363.5,450363.5,411043.143,483045.556,483045.556,444834.3,387086.667,4.626867,0.275333,5.693412,5.693412,5.693412,5.693412,5.693412,5.693412,5.693412,5.693412,5.693412,5.693412,5.242167,5.242167,5.242167,4.800286,6.473222,6.473222,5.9793,5.221167,Degraded
CONT_s4_bola_TheSwissAccount,13,,,0.709524,,,,,,,,,,,,,,4.014,0.472082,4.014,236867.0,0.0,14,2,17,19,19,19,19,19,19,19,19,19,5,8,8,8,9,11,11,12,395020.429,442623.0,343057.059,353067.211,353067.211,353067.211,353067.211,353067.211,353067.211,353067.211,353067.211,353067.211,244937.0,448428.375,448428.375,448428.375,418060.889,475696.0,475696.0,444465.75,4.475286,0.0,4.082529,5.094105,5.094105,5.094105,5.094105,5.094105,5.094105,5.094105,5.094105,5.094105,0.1652,3.931625,3.931625,3.931625,3.733556,5.296273,5.296273,4.98275,Good
CONT_s4_bola_TheSwissAccount,14,,,1.656439,,,,,,,,,,,,,,4.014,0.503468,4.014,252615.0,0.0,13,1,15,18,20,20,20,20,20,20,20,20,3,6,9,9,9,10,12,12,429708.0,252615.0,385526.733,338032.5,348044.6,348044.6,348044.6,348044.6,348044.6,348044.6,348044.6,348044.6,379287.0,246216.667,426671.333,426671.333,426671.333,401516.3,457105.917,457105.917,4.599462,0.0,4.176933,3.855722,4.8394,4.8394,4.8394,4.8394,4.8394,4.8394,4.8394,4.8394,0.0,0.137667,3.494778,3.494778,3.494778,3.3602,4.854917,4.854917,Good
CONT_s4_bola_TheSwissAccount,15,,,2.22321,,,,,,,,,,,,,,4.014,0.503468,4.014,252615.0,0.0,12,0,13,15,18,20,20,20,20,20,20,20,1,3,6,9,9,9,10,12,457105.917,0.0,429708.0,385526.733,338032.5,348044.6,348044.6,348044.6,348044.6,348044.6,348044.6,348044.6,252615.0,379287.0,246216.667,426671.333,426671.333,426671.333,401516.3,457105.917,4.854917,0.0,4.599462,4.176933,3.855722,4.8394,4.8394,4.8394,4.8394,4.8394,4.8394,4.8394,0.0,0.0,0.137667,3.494778,3.494778,3.494778,3.3602,4.854917,Good
CONT_s4_bola_TheSwissAccount,16,,,2.153171,,,,,,,,,,,,,,27.787,2.09272,2.691,7268803.0,25.096,13,1,13,14,16,19,21,21,21,21,21,21,1,2,4,7,10,10,10,11,981082.615,7268803.0,981082.615,918214.786,815731.5,702809.895,677604.524,677604.524,677604.524,677604.524,677604.524,677604.524,7268803.0,3760709.0,2101666.0,1249443.286,1110884.5,1110884.5,1110884.5,1025815.091,6.411923,25.096,6.411923,6.0635,5.484375,4.973632,5.804,5.804,5.804,5.804,5.804,5.804,25.096,12.548,6.274,3.703143,5.6549,5.6549,5.6549,5.336182,Good
CONT_s4_bola_TheSwissAccount,17,,,0.266039,,,,,,,,,,,,,,27.787,2.09272,2.691,7268803.0,25.096,11,0,13,13,14,16,19,21,21,21,21,21,1,1,2,4,7,10,10,10,1025815.091,0.0,981082.615,981082.615,918214.786,815731.5,702809.895,677604.524,677604.524,677604.524,677604.524,677604.524,7268803.0,7268803.0,3760709.0,2101666.0,1249443.286,1110884.5,1110884.5,1110884.5,5.336182,0.0,6.411923,6.411923,6.0635,5.484375,4.973632,5.804,5.804,5.804,5.804,5.804,25.096,25.096,12.548,6.274,3.703143,5.6549,5.6549,5.6549,Good
CONT_s4_bola_TheSwissAccount,18,,,0.336537,,,,,,,,,,,,,,27.787,2.09272,2.691,7268803.0,25.096,10,0,11,13,13,14,16,19,21,21,21,21,0,1,1,2,4,7,10,10,1110884.5,0.0,1025815.091,981082.615,981082.615,918214.786,815731.5,702809.895,677604.524,677604.524,677604.524,677604.524,0.0,7268803.0,7268803.0,3760709.0,2101666.0,1249443.286,1110884.5,1110884.5,5.6549,0.0,5.336182,6.411923,6.411923,6.0635,5.484375,4.973632,5.804,5.804,5.804,5.804,0.0,25.096,25.096,12.548,6.274,3.703143,5.6549,5.6549,Good
CONT_s4_bola_TheSwissAccount,19,,,0.335288,,,,,,,,,,,,,,27.787,2.09272,2.691,7268803.0,25.096,10,0,10,11,13,13,14,16,19,21,21,21,0,0,1,1,2,4,7,10,1110884.5,0.0,1110884.5,1025815.091,981082.615,981082.615,918214.786,815731.5,702809.895,677604.524,677604.524,677604.524,0.0,0.0,7268803.0,7268803.0,3760709.0,2101666.0,1249443.286,1110884.5,5.6549,0.0,5.6549,5.336182,6.411923,6.411923,6.0635,5.484375,4.973632,5.804,5.804,5.804,0.0,0.0,25.096,25.096,12.548,6.274,3.703143,5.6549,Good
CONT_s4_bola_TheSwissAccount,20,,,0.335558,,,,,,,,,,,,,,27.787,2.09272,2.691,7268803.0,25.096,10,0,10,10,11,13,13,14,16,19,21,21,0,0,0,1,1,2,4,7,1110884.5,0.0,1110884.5,1110884.5,1025815.091,981082.615,981082.615,918214.786,815731.5,702809.895,677604.524,677604.524,0.0,0.0,0.0,7268803.0,7268803.0,3760709.0,2101666.0,1249443.286,5.6549,0.0,5.6549,5.6549,5.336182,6.411923,6.411923,6.0635,5.484375,4.973632,5.804,5.804,0.0,0.0,0.0,25.096,25.096,12.548,6.274,3.703143,Degraded
CONT_s4_bola_TheSwissAccount,21,,,0.415474,,,,,,,,,,,,,,4.035,0.230021,3.001,116017.0,1.034,9,2,12,12,12,13,15,15,16,18,21,23,2,2,2,2,3,3,4,6,1206760.333,1057370.0,1101965.417,1101965.417,1101965.417,1030669.692,991254.267,991254.267,935609.188,842580.222,736577.524,710627.609,1057370.0,1057370.0,1057370.0,1057370.0,3127847.667,3127847.667,2409039.5,1753567.333,7.744,21.887,8.36025,8.36025,8.36025,7.882462,8.475267,8.475267,8.041437,7.306889,6.584429,7.202522,21.887,21.887,21.887,21.887,22.956667,22.956667,17.2175,11.478333,Degraded
CONT_s4_bola_TheSwissAccount,22,,,0.325841,,,,,,,,,,,,,,3.62,0.259949,2.585,117627.0,1.035,8,2,11,14,14,14,15,17,17,18,20,23,4,4,4,4,4,5,5,6,1344748.25,118291.0,1008856.818,961440.5,961440.5,961440.5,909019.2,888552.706,888552.706,844796.056,770151.3,682813.478,587830.5,587830.5,587830.5,587830.5,587830.5,1924025.0,1924025.0,1645456.667,8.8805,1.087,6.533636,7.321214,7.321214,7.321214,6.9764,7.606059,7.606059,7.268722,6.6849,6.106391,11.487,11.487,11.487,11.487,11.487,14.2088,14.2088,11.840667,Degraded
CONT_s4_bola_TheSwissAccount,23,,,0.786869,,,,,,,,,,,,,,3.62,0.259949,2.585,117627.0,1.035,6,0,8,11,14,14,14,15,17,17,18,20,2,4,4,4,4,4,5,5,1645456.667,0.0,1344748.25,1008856.818,961440.5,961440.5,961440.5,909019.2,888552.706,888552.706,844796.056,770151.3,118291.0,587830.5,587830.5,587830.5,587830.5,587830.5,1924025.0,1924025.0,11.840667,0.0,8.8805,6.533636,7.321214,7.321214,7.321214,6.9764,7.606059,7.606059,7.268722,6.6849,1.087,11.487,11.487,11.487,11.487,11.487,14.2088,14.2088,Degraded
CONT_s4_bola_TheSwissAccount,24,,,0.993025,,,,,,,,,,,,,,20.216,0.835649,3.006,2111686.0,17.21,6,1,7,9,12,15,15,15,16,18,18,19,1,3,5,5,5,5,5,6,1955301.833,2111686.0,1712060.857,1429963.556,1100759.25,1038123.533,1038123.533,1038123.533,984185.875,956504.556,956504.556,911474.474,2111686.0,782756.0,892601.6,892601.6,892601.6,892601.6,892601.6,1955301.833,14.709,17.21,12.607714,9.806,7.423333,7.980467,7.980467,7.980467,7.616,8.139611,8.139611,7.791947,17.21,6.461333,12.6316,12.6316,12.6316,12.6316,12.6316,14.709,Good
CONT_s4_bola_TheSwissAccount,25,,,1.640466,,,,,,,,,,,,,,20.216,0.835649,3.006,2111686.0,17.21,6,0,6,7,9,12,15,15,15,16,18,18,1,1,3,5,5,5,5,5,1955301.833,0.0,1955301.833,1712060.857,1429963.556,1100759.25,1038123.533,1038123.533,1038123.533,984185.875,956504.556,956504.556,2111686.0,2111686.0,782756.0,892601.6,892601.6,892601.6,892601.6,892601.6,14.709,0.0,14.709,12.607714,9.806,7.423333,7.980467,7.980467,7.980467,7.616,8.139611,8.139611,17.21,17.21,6.461333,12.6316,12.6316,12.6316,12.6316,12.6316,Degraded
CONT_s4_bola_TheSwissAccount,26,,,1.645749,,,,,,,,,,,,,,20.216,0.835649,3.006,2111686.0,17.21,5,0,6,6,7,9,12,15,15,15,16,18,0,1,1,3,5,5,5,5,892601.6,0.0,1955301.833,1955301.833,1712060.857,1429963.556,1100759.25,1038123.533,1038123.533,1038123.533,984185.875,956504.556,0.0,2111686.0,2111686.0,782756.0,892601.6,892601.6,892601.6,892601.6,12.6316,0.0,14.709,14.709,12.607714,9.806,7.423333,7.980467,7.980467,7.980467,7.616,8.139611,0.0,17.21,17.21,6.461333,12.6316,12.6316,12.6316,12.6316,Degraded
CONT_s4_bola_TheSwissAccount,27,,,1.953125,,,,,,,,,,,,,,20.216,0.835649,3.006,2111686.0,17.21,5,0,5,6,6,7,9,12,15,15,15,16,0,0,1,1,3,5,5,5,892601.6,0.0,892601.6,1955301.833,1955301.833,1712060.857,1429963.556,1100759.25,1038123.533,1038123.533,1038123.533,984185.875,0.0,0.0,2111686.0,2111686.0,782756.0,892601.6,892601.6,892601.6,12.6316,0.0,12.6316,14.709,14.709,12.607714,9.806,7.423333,7.980467,7.980467,7.980467,7.616,0.0,0.0,17.21,17.21,6.461333,12.6316,12.6316,12.6316,Good
CONT_s4_bola_TheSwissAccount,28,,,1.126457,,,,,,,,,,,,,,20.216,0.835649,3.006,2111686.0,17.21,5,0,5,5,6,6,7,9,12,15,15,15,0,0,0,1,1,3,5,5,892601.6,0.0,892601.6,892601.6,1955301.833,1955301.833,1712060.857,1429963.556,1100759.25,1038123.533,1038123.533,1038123.533,0.0,0.0,0.0,2111686.0,2111686.0,782756.0,892601.6,892601.6,12.6316,0.0,12.6316,12.6316,14.709,14.709,12.607714,9.806,7.423333,7.980467,7.980467,7.980467,0.0,0.0,0.0,17.21,17.21,6.461333,12.6316,12.6316,Good
CONT_s4_bola_TheSwissAccount,29,,,0.943112,,,,,,,,,,,,,,49.759,1.51343,0.0,9413343.0,49.759,6,1,6,6,6,7,7,8,10,13,16,16,1,1,1,1,2,2,4,6,2312725.167,9413343.0,2312725.167,2312725.167,2312725.167,3020736.286,3020736.286,2674721.125,2228301.5,1740188.769,1561574.75,1561574.75,9413343.0,9413343.0,9413343.0,9413343.0,5762514.5,5762514.5,2940402.75,2312725.167,18.8195,49.759,18.8195,18.8195,18.8195,19.716143,19.716143,17.251625,13.8013,10.679923,10.591625,10.591625,49.759,49.759,49.759,49.759,33.4845,33.4845,17.28575,18.8195,Good
CONT_s4_bola_Valkaama,1,,,0.244707,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Degraded
CONT_s4_bola_Valkaama,2,,,0.198186,,,,,,,,,,,,,,29.692,0.231176,2.553,858008.0,27.139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,858008.0,858008.0,858008.0,858008.0,858008.0,858008.0,858008.0,858008.0,858008.0,858008.0,858008.0,858008.0,858008.0,858008.0,858008.0,858008.0,858008.0,858008.0,858008.0,858008.0,27.139,27.139,27.139,27.139,27.139,27.139,27.139,27.139,27.139,27.139,27.139,27.139,27.139,27.139,27.139,27.139,27.139,27.139,27.139,27.139,Degraded
CONT_s4_bola_Valkaama,3,,,0.127754,,,,,,,,,,,,,,3.879,0.160175,2.553,77665.0,1.326,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,270789.25,75049.667,270789.25,270789.25,270789.25,270789.25,270789.25,270789.25,270789.25,270789.25,270789.25,270789.25,270789.25,270789.25,270789.25,270789.25,270789.25,270789.25,270789.25,270789.25,8.06125,1.702,8.06125,8.06125,8.06125,8.06125,8.06125,8.06125,8.06125,8.06125,8.06125,8.06125,8.06125,8.06125,8.06125,8.06125,8.06125,8.06125,8.06125,8.06125,Critical
CONT_s4_bola_Valkaama,4,,,0.107881,,,,,,,,,,,,,,3.877,0.133606,3.061,64749.0,0.816,7,3,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,174000.429,44948.667,174000.429,174000.429,174000.429,174000.429,174000.429,174000.429,174000.429,174000.429,174000.429,174000.429,59999.167,174000.429,174000.429,174000.429,174000.429,174000.429,174000.429,174000.429,4.825,0.51,4.825,4.825,4.825,4.825,4.825,4.825,4.825,4.825,4.825,4.825,1.106,4.825,4.825,4.825,4.825,4.825,4.825,4.825,Critical
CONT_s4_bola_Valkaama,5,,,0.362009,,,,,,,,,,,,,,3.877,0.133606,3.061,64749.0,0.816,7,0,7,7,7,7,7,7,7,7,7,7,3,6,7,7,7,7,7,7,174000.429,0.0,174000.429,174000.429,174000.429,174000.429,174000.429,174000.429,174000.429,174000.429,174000.429,174000.429,44948.667,59999.167,174000.429,174000.429,174000.429,174000.429,174000.429,174000.429,4.825,0.0,4.825,4.825,4.825,4.825,4.825,4.825,4.825,4.825,4.825,4.825,0.51,1.106,4.825,4.825,4.825,4.825,4.825,4.825,Degraded
CONT_s4_bola_Valkaama,6,,,0.463755,,,,,,,,,,,,,,3.877,0.133606,3.061,64749.0,0.816,7,0,7,7,7,7,7,7,7,7,7,7,0,3,6,7,7,7,7,7,174000.429,0.0,174000.429,174000.429,174000.429,174000.429,174000.429,174000.429,174000.429,174000.429,174000.429,174000.429,0.0,44948.667,59999.167,174000.429,174000.429,174000.429,174000.429,174000.429,4.825,0.0,4.825,4.825,4.825,4.825,4.825,4.825,4.825,4.825,4.825,4.825,0.0,0.51,1.106,4.825,4.825,4.825,4.825,4.825,Good
CONT_s4_bola_Valkaama,7,,,0.459359,,,,,,,,,,,,,,27.791,0.461735,1.534,1604010.0,26.257,8,1,8,8,8,8,8,8,8,8,8,8,1,1,4,7,8,8,8,8,352751.625,1604010.0,352751.625,352751.625,352751.625,352751.625,352751.625,352751.625,352751.625,352751.625,352751.625,352751.625,1604010.0,1604010.0,434714.0,280572.143,352751.625,352751.625,352751.625,352751.625,7.504,26.257,7.504,7.504,7.504,7.504,7.504,7.504,7.504,7.504,7.504,7.504,26.257,26.257,6.94675,4.699,7.504,7.504,7.504,7.504,Degraded
