run_id,window_index,n_samples,throughput_mean,throughput_std,throughput_min,throughput_max,jitter_mean,jitter_p95,reorder_rate,reorder_count,total_bytes,total_packets,active_flows,label
S4A_Valkaama_rep1,17,11,2.167025,4.517896,0.0,12.144681,6.759212,74.309817,0.0,0,3030710,2022,1,Excellent
S4A_Valkaama_rep1,18,11,3.238772,5.227369,0.0,12.599116,6.76131,74.309817,0.0,0,4532649,3023,1,Excellent
S4A_Valkaama_rep1,19,10,2.103832,4.04016,0.0,11.232395,0.619462,6.151626,0.0,0,2674704,1784,1,Excellent
S4A_Valkaama_rep1,20,11,2.91725,4.317838,0.0,11.69361,0.007793,0.023851,0.0,0,4078988,2721,1,Excellent
S4A_Valkaama_rep1,21,11,1.810047,3.841225,0.0,10.209869,0.003831,0.021414,0.0,0,2532867,1689,1,Excellent
S4A_Valkaama_rep1,22,11,3.064027,5.008555,0.0,11.841321,0.005817,0.02191,0.0,0,4286635,2859,1,Excellent
S4A_Valkaama_rep1,23,11,2.159879,4.583489,0.0,12.171536,0.003775,0.020882,0.0,0,3019133,2014,1,Excellent
S4A_Valkaama_rep1,24,11,0.001143,0.001511,0.0,0.003146,116.487759,373.70154,0.0,0,1600,4,1,Excellent
S4A_Valkaama_rep1,25,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Excellent
S4A_Valkaama_rep1,26,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Excellent
S4A_Valkaama_rep1,27,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Excellent
S4A_Valkaama_rep1,28,11,3.7e-05,0.000118,0.0,0.000409,278.018138,3058.199515,0.0,0,52,1,1,Excellent
S4A_Valkaama_rep1,29,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Excellent
S4B_BigBuckBunny_rep1,1,11,5.245429,8.200562,0.0,23.464963,6.953163,69.848857,0.0,0,7335149,4891,1,Excellent
S4B_BigBuckBunny_rep1,2,10,2.898364,6.688953,0.0,22.374536,1.075583,6.892707,0.0,0,3688066,2459,1,Excellent
S4B_BigBuckBunny_rep1,3,11,3.169708,3.684993,0.0,10.186724,0.025832,0.179717,0.0,0,4435402,2958,1,Excellent
S4B_BigBuckBunny_rep1,4,11,5.301845,8.147379,0.0,25.998805,17.936771,196.469489,0.0,0,7416158,4946,1,Excellent
S4B_BigBuckBunny_rep1,5,11,2.518665,4.403378,0.0,13.079257,42.296464,232.863947,0.0,0,3526575,2353,1,Excellent
S4B_BigBuckBunny_rep1,6,11,1.092747,2.177362,0.0,6.68389,33.849206,232.361466,0.0,0,1528253,1020,1,Excellent
S4B_BigBuckBunny_rep1,7,11,2.276554,3.613308,0.0,9.855037,35.073819,234.174228,0.0,0,3184923,2126,1,Excellent
S4B_BigBuckBunny_rep1,8,10,3.61193,7.011642,0.0,21.178998,0.55317,5.316332,0.0,0,4605260,3074,1,Excellent
S4B_BigBuckBunny_rep1,9,11,3.563151,4.908261,0.0,15.051652,0.659171,6.855833,0.0,0,4983767,3324,1,Excellent
S4B_BigBuckBunny_rep1,10,11,3.369612,5.595395,0.0,13.885953,0.00553,0.021193,0.0,0,4722917,3150,1,Excellent
S4B_BigBuckBunny_rep1,11,11,3.627622,4.962453,0.0,12.683069,40.033181,232.539787,0.0,0,5076243,3385,1,Excellent
S4B_BigBuckBunny_rep1,12,11,1.947369,3.91025,0.0,13.296578,21.743639,232.832208,0.0,0,2725994,1818,1,Excellent
S4B_BigBuckBunny_rep1,13,10,3.340546,4.508584,0.0,12.619906,1.403635,6.89531,0.0,0,4249076,2834,1,Excellent
S4B_BigBuckBunny_rep1,14,11,2.700441,4.371199,0.0,13.423282,1.254347,6.865207,0.0,0,3781599,2522,1,Excellent
S4B_BigBuckBunny_rep1,15,11,3.944801,4.897084,0.0,14.17521,0.654609,7.115274,0.0,0,5517973,3679,1,Excellent
S4B_BigBuckBunny_rep1,16,11,2.852955,4.212745,0.0,12.594548,17.820316,195.93623,0.0,0,3993368,2664,1,Excellent
S4B_BigBuckBunny_rep1,17,11,3.346014,5.114571,0.0,14.988198,38.940468,232.326372,0.0,0,4681642,3123,1,Excellent
S4B_BigBuckBunny_rep1,18,11,2.817236,5.441815,0.0,16.962564,26.240559,233.692679,0.0,0,3940518,2629,1,Excellent
S4B_BigBuckBunny_rep1,19,10,3.85162,6.427524,0.0,20.318947,23.554746,233.499824,0.0,0,4901994,3270,1,Excellent
S4B_BigBuckBunny_rep1,20,11,2.558547,3.795053,0.0,10.277479,6.5316,69.602821,0.0,0,3584449,2391,1,Excellent
S4B_BigBuckBunny_rep1,21,11,4.814919,6.742812,0.0,19.486574,0.06551,0.615279,0.0,0,6731859,4489,1,Excellent
S4B_BigBuckBunny_rep1,22,11,3.432174,5.119811,0.0,14.944192,18.813845,195.870671,0.0,0,4803815,3203,1,Excellent
S4B_BigBuckBunny_rep1,23,11,4.174507,6.90508,0.0,20.420682,6.902183,69.755875,0.0,0,5842245,3896,1,Excellent
S4B_BigBuckBunny_rep1,24,11,3.594366,7.391984,0.0,22.354835,27.69408,233.42444,0.0,0,5027938,3353,1,Excellent
S4B_BigBuckBunny_rep1,25,10,3.822446,5.699517,0.0,18.326686,7.072174,69.825605,0.0,0,4866370,3247,1,Excellent
S4B_BigBuckBunny_rep1,26,11,3.17637,4.490572,0.0,14.506855,0.078341,0.606288,0.0,0,4444710,2965,1,Excellent
S4B_BigBuckBunny_rep1,27,11,0.001144,0.001513,0.0,0.003147,99.972752,318.494873,0.0,0,1600,4,1,Excellent
S4B_BigBuckBunny_rep1,28,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Excellent
S4B_BigBuckBunny_rep1,29,11,2.9e-05,9e-05,0.0,0.000315,165.19317,1817.124868,0.0,0,40,1,1,Excellent
S4B_ElephantsDream_rep1,1,11,1.978436,3.968488,0.0,11.15969,42.988003,234.255612,0.0,0,2769091,1847,1,Excellent
S4B_ElephantsDream_rep1,2,10,5.636196,7.933919,0.0,19.702277,7.634718,70.098042,0.0,0,7172444,4782,1,Excellent
S4B_ElephantsDream_rep1,3,11,5.91374,8.965479,0.0,25.758434,0.632634,6.870011,0.0,0,8271828,5515,1,Excellent
S4B_ElephantsDream_rep1,4,11,6.304959,8.519578,0.0,23.397218,0.026704,0.179303,0.0,0,8825397,5885,1,Excellent
S4B_ElephantsDream_rep1,5,11,7.967351,11.991107,0.0,33.335906,22.10753,233.674342,0.0,0,11159217,7440,1,Excellent
S4B_ElephantsDream_rep1,6,11,8.65891,12.112095,0.0,31.44709,22.447555,233.674342,0.0,0,12119121,8081,1,Excellent
S4B_ElephantsDream_rep1,7,10,5.749712,11.192123,0.0,32.442492,19.846648,123.789428,0.0,0,7315884,4879,1,Excellent
S4B_ElephantsDream_rep1,8,11,7.390687,12.057269,0.0,32.457754,11.966241,123.789428,0.0,0,10348845,6904,1,Excellent
S4B_ElephantsDream_rep1,9,11,2.999804,4.265406,0.0,11.070593,0.054064,0.189366,0.0,0,4196004,2799,1,Excellent
S4B_ElephantsDream_rep1,10,11,2.976294,3.709762,0.0,10.896679,0.635551,6.888868,0.0,0,4166604,2780,1,Excellent
S4B_ElephantsDream_rep1,11,11,2.841075,5.819616,0.0,19.870906,5.913499,60.377323,0.0,0,3976614,2653,1,Excellent
S4B_ElephantsDream_rep1,12,11,4.189276,5.499409,0.0,14.976415,2.113366,16.238502,0.0,0,5861191,3909,1,Excellent
S4B_ElephantsDream_rep1,13,10,1.407773,2.533729,0.0,6.540695,7.681509,69.91999,0.0,0,1794186,1197,1,Excellent
S4B_ElephantsDream_rep1,14,11,2.501817,3.463495,0.0,9.238365,1.277168,6.894906,0.0,0,3500165,2335,1,Excellent
S4B_ElephantsDream_rep1,15,11,2.139881,3.532215,0.0,9.238365,0.005922,0.022343,0.0,0,2994273,1997,1,Excellent
S4B_ElephantsDream_rep1,16,11,2.338669,3.889038,0.0,10.836017,22.489563,232.660412,0.0,0,3275764,2185,1,Excellent
S4B_ElephantsDream_rep1,17,11,2.043976,3.975803,0.0,11.270642,1.18389,6.895997,0.0,0,2859331,1907,1,Excellent
S4B_ElephantsDream_rep1,18,11,2.633745,4.070633,0.0,10.754865,13.445292,70.089193,0.0,0,3687555,2460,1,Excellent
S4B_ElephantsDream_rep1,19,10,1.892538,2.684933,0.0,7.05945,0.050643,0.272492,0.0,0,2409329,1607,1,Excellent
S4B_ElephantsDream_rep1,20,11,2.160817,2.992809,0.0,9.060823,18.331271,198.095999,0.0,0,3023740,2018,1,Excellent
S4B_ElephantsDream_rep1,21,11,1.645691,3.115555,0.0,8.297138,0.034951,0.182681,0.0,0,2303845,1537,1,Excellent
S4B_ElephantsDream_rep1,22,11,3.127743,3.402659,0.0,7.434359,5.437118,59.699265,0.0,0,4378324,2920,1,Excellent
S4B_ElephantsDream_rep1,23,11,1.824489,3.699819,0.0,12.059204,19.571572,201.506087,0.0,0,2552853,1703,1,Excellent
S4B_ElephantsDream_rep1,24,10,0.001256,0.001538,0.0,0.003144,109.658103,317.630282,0.0,0,1600,4,1,Excellent
S4B_ElephantsDream_rep1,25,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Excellent
S4B_ElephantsDream_rep1,26,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Excellent
S4B_ElephantsDream_rep1,27,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Excellent
S4B_ElephantsDream_rep1,28,11,3.7e-05,0.000118,0.0,0.000409,273.827715,3012.104869,0.0,0,52,1,1,Excellent
S4B_ElephantsDream_rep1,29,11,2.9e-05,9e-05,0.0,0.000314,450.358097,4953.939068,0.0,0,40,1,1,Excellent
S4B_OfForestAndMen_rep1,1,11,2.324305,4.329476,0.0,11.991468,21.92919,234.132903,0.0,0,3250757,2168,1,Excellent
S4B_OfForestAndMen_rep1,2,10,2.230307,2.992732,0.0,8.431206,2.069582,6.884109,0.0,0,2836284,1892,1,Excellent
S4B_OfForestAndMen_rep1,3,11,2.763521,4.254037,0.0,12.888738,0.647041,6.877367,0.0,0,3867487,2580,1,Excellent
S4B_OfForestAndMen_rep1,4,11,12.259724,20.071148,0.0,57.75429,0.009344,0.022,0.0,0,17157096,11443,1,Excellent
S4B_OfForestAndMen_rep1,5,11,5.503354,6.779151,0.0,20.161445,14.71146,161.558656,0.0,0,7706514,5140,1,Excellent
S4B_OfForestAndMen_rep1,6,11,4.8853,7.092094,0.0,20.104619,17.824181,161.697325,0.0,0,6840539,4562,1,Excellent
S4B_OfForestAndMen_rep1,7,10,6.048458,7.955905,0.0,19.517863,28.042703,233.891013,0.0,0,7705040,5139,1,Excellent
S4B_OfForestAndMen_rep1,8,11,5.40894,7.343197,0.0,19.177998,0.976166,9.707224,0.0,0,7574593,5054,1,Excellent
S4B_OfForestAndMen_rep1,9,11,5.486159,6.757536,0.0,18.336171,0.782874,8.351445,0.0,0,7682288,5123,1,Excellent
S4B_OfForestAndMen_rep1,10,11,5.171336,7.285203,0.0,19.286033,3.10398,34.062357,0.0,0,7240469,4828,1,Excellent
S4B_OfForestAndMen_rep1,11,11,3.778657,6.248216,0.0,17.840944,45.518901,233.300382,0.0,0,5287539,3527,1,Excellent
S4B_OfForestAndMen_rep1,12,11,3.175118,6.256037,0.0,17.724478,26.143394,232.365143,0.0,0,4452831,2970,1,Excellent
S4B_OfForestAndMen_rep1,13,10,5.896082,7.951726,0.0,20.093424,23.735085,232.365143,0.0,0,7500437,5002,1,Excellent
S4B_OfForestAndMen_rep1,14,11,4.9857,7.723309,0.0,19.243004,0.645878,6.86669,0.0,0,6979020,4655,1,Excellent
S4B_OfForestAndMen_rep1,15,11,5.070921,6.772339,0.0,16.68927,0.009914,0.025184,0.0,0,7096634,4733,1,Excellent
S4B_OfForestAndMen_rep1,16,11,3.634653,6.401317,0.0,19.630636,3.14512,34.047558,0.0,0,5091746,3396,1,Excellent
S4B_OfForestAndMen_rep1,17,11,5.527229,7.031637,0.0,19.329654,24.757836,235.287956,0.0,0,7740131,5161,1,Excellent
S4B_OfForestAndMen_rep1,18,10,4.098059,6.758562,0.0,20.227338,7.184258,69.84165,0.0,0,5214096,3477,1,Excellent
S4B_OfForestAndMen_rep1,19,11,5.111661,5.763465,0.0,17.848022,0.058972,0.511918,0.0,0,7155385,4771,1,Excellent
S4B_OfForestAndMen_rep1,20,11,3.72279,5.722903,0.0,14.677628,1.108964,6.873633,0.0,0,5212142,3475,1,Excellent
S4B_OfForestAndMen_rep1,21,11,4.576327,5.352787,0.0,14.10976,0.03872,0.180431,0.0,0,6404038,4271,1,Excellent
S4B_OfForestAndMen_rep1,22,11,4.865631,7.112855,0.0,19.457867,3.11517,34.104131,0.0,0,6812042,4542,1,Excellent
S4B_OfForestAndMen_rep1,23,11,5.489417,8.633561,0.0,19.788594,24.553947,233.436598,0.0,0,7685460,5125,1,Excellent
S4B_OfForestAndMen_rep1,24,10,4.054666,7.484722,0.0,19.740291,7.005323,69.880834,0.0,0,5157636,3440,1,Excellent
S4B_OfForestAndMen_rep1,25,11,5.446415,7.219743,0.0,19.372976,6.469618,69.962145,0.0,0,7628927,5088,1,Excellent
S4B_OfForestAndMen_rep1,26,11,4.570805,6.970295,0.0,19.454046,0.163369,1.151884,0.0,0,6400657,4269,1,Excellent
S4B_OfForestAndMen_rep1,27,11,0.001144,0.001513,0.0,0.003145,99.533357,316.909871,0.0,0,1600,4,1,Excellent
S4B_OfForestAndMen_rep1,28,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Excellent
S4B_OfForestAndMen_rep1,29,11,2.9e-05,9e-05,0.0,0.000315,164.729195,1812.021142,0.0,0,40,1,1,Excellent
S4B_RedBullPlayStreets_rep1,1,11,6.376269,8.686517,0.0,22.532899,1.3599,14.71566,0.0,0,8932181,5956,1,Excellent
S4B_RedBullPlayStreets_rep1,2,11,6.811122,8.858454,0.0,23.926994,0.080176,0.776459,0.0,0,9538030,6360,1,Excellent
S4B_RedBullPlayStreets_rep1,3,11,3.788027,7.652742,0.0,22.970503,23.866098,232.726776,0.0,0,5305778,3538,1,Excellent
S4B_RedBullPlayStreets_rep1,4,10,7.269657,10.31121,0.0,26.522203,7.894712,69.505266,0.0,0,9254468,6171,1,Excellent
S4B_RedBullPlayStreets_rep1,5,11,5.964162,8.6834,0.0,21.989134,0.632789,6.87944,0.0,0,8350568,5568,1,Excellent
S4B_RedBullPlayStreets_rep1,6,11,6.962455,10.512533,0.0,24.978398,0.703226,7.649439,0.0,0,9746905,6499,1,Excellent
S4B_RedBullPlayStreets_rep1,7,11,6.443456,8.88824,0.0,24.978398,11.572324,127.189529,0.0,0,9016943,6013,1,Excellent
S4B_RedBullPlayStreets_rep1,8,11,6.882137,8.449418,0.0,23.111453,22.18212,127.189529,0.0,0,9638455,6430,1,Excellent
S4B_RedBullPlayStreets_rep1,9,11,5.428358,9.099118,0.0,23.984891,23.154373,233.584229,0.0,0,7604477,5071,1,Excellent
S4B_RedBullPlayStreets_rep1,10,10,5.618128,7.468472,0.0,18.784376,7.269616,69.763583,0.0,0,7148405,4767,1,Excellent
S4B_RedBullPlayStreets_rep1,11,11,5.530045,8.32348,0.0,23.635336,0.805668,6.880356,0.0,0,7750024,5169,1,Excellent
S4B_RedBullPlayStreets_rep1,12,11,6.523439,7.988791,0.0,21.364817,0.026884,0.184957,0.0,0,9126974,6086,1,Excellent
S4B_RedBullPlayStreets_rep1,13,11,6.124989,8.591011,0.0,21.084356,0.010045,0.025696,0.0,0,8575278,5718,1,Excellent
S4B_RedBullPlayStreets_rep1,14,11,6.709083,9.341214,0.0,23.94109,12.061298,132.569981,0.0,0,9392318,6264,1,Excellent
S4B_RedBullPlayStreets_rep1,15,10,4.532319,8.166348,0.0,25.163001,23.636781,233.501356,0.0,0,5768756,3847,1,Excellent
S4B_RedBullPlayStreets_rep1,16,11,6.813029,10.686413,0.0,26.391001,21.874551,233.200083,0.0,0,9541046,6362,1,Excellent
S4B_RedBullPlayStreets_rep1,17,11,6.201448,9.930363,0.0,25.005262,21.173738,232.169449,0.0,0,8682523,5789,1,Excellent
S4B_RedBullPlayStreets_rep1,18,11,5.385789,7.654975,0.0,22.857809,0.647603,6.856452,0.0,0,7538157,5027,1,Excellent
S4B_RedBullPlayStreets_rep1,19,11,4.772389,6.031526,0.0,15.962734,0.080667,0.785637,0.0,0,6683623,4457,1,Excellent
S4B_RedBullPlayStreets_rep1,20,11,5.750856,8.446143,0.0,20.156677,8.94809,70.015406,0.0,0,8052884,5370,1,Excellent
S4B_RedBullPlayStreets_rep1,21,10,5.197199,8.209734,0.0,23.584642,1.360181,13.54022,0.0,0,6615017,4411,1,Excellent
S4B_RedBullPlayStreets_rep1,22,11,6.79198,9.68574,0.0,25.079505,8.133844,69.848529,0.0,0,9513462,6344,1,Excellent
S4B_RedBullPlayStreets_rep1,23,11,6.697215,10.240364,0.0,24.507546,0.687578,6.896072,0.0,0,9382988,6257,1,Excellent
S4B_RedBullPlayStreets_rep1,24,11,0.001144,0.001513,0.0,0.003146,80.596137,254.672589,0.0,0,1600,4,1,Excellent
S4B_RedBullPlayStreets_rep1,25,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Excellent
S4B_RedBullPlayStreets_rep1,26,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Excellent
S4B_RedBullPlayStreets_rep1,27,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Excellent
S4B_RedBullPlayStreets_rep1,28,11,3.7e-05,0.000118,0.0,0.000409,269.06483,2959.713135,0.0,0,52,1,1,Excellent
S4B_RedBullPlayStreets_rep1,29,11,3.7e-05,0.000118,0.0,0.000409,269.06483,2959.713135,0.0,0,52,1,1,Excellent
S4B_TearsOfSteel_rep1,1,10,1.773504,2.430199,0.0,6.541372,1.354091,6.635804,0.0,0,2257517,1508,1,Excellent
S4B_TearsOfSteel_rep1,2,11,2.554114,2.661728,0.0,8.179054,1.114272,6.008512,0.0,0,3576356,2390,2,Excellent
S4B_TearsOfSteel_rep1,3,11,2.779948,3.335217,0.0,8.179054,19.439305,211.190648,0.0,0,3897593,2604,2,Excellent
S4B_TearsOfSteel_rep1,4,11,1.584267,1.910663,0.0,4.84184,38.208385,211.190648,0.0,0,2217957,1484,2,Excellent
S4B_TearsOfSteel_rep1,5,11,1.969713,3.657313,0.0,11.770444,33.495274,205.83501,0.0,0,2759109,1843,1,Excellent
S4B_TearsOfSteel_rep1,6,11,4.606296,7.224076,0.0,20.707902,27.196041,200.453975,0.0,0,6461206,4313,2,Excellent
S4B_TearsOfSteel_rep1,7,10,2.141491,3.192699,0.0,8.370534,13.219714,111.780382,0.0,0,2726925,1826,2,Excellent
S4B_TearsOfSteel_rep1,8,11,1.655329,2.336651,0.0,6.862207,7.244419,71.402182,0.0,0,2320027,1550,2,Excellent
S4B_TearsOfSteel_rep1,9,11,5.188841,7.470827,0.0,23.146991,0.248953,1.194033,0.0,0,7269386,4851,2,Excellent
S4B_TearsOfSteel_rep1,10,11,3.569235,4.43738,0.0,13.967403,0.812482,6.355567,0.0,0,5000294,3339,2,Excellent
S4B_TearsOfSteel_rep1,11,11,1.813581,2.309889,0.0,6.859765,1.640431,8.888978,0.0,0,2544473,1701,2,Excellent
S4B_TearsOfSteel_rep1,12,10,3.816626,5.79225,0.0,19.508797,8.041138,72.092015,0.0,0,4859344,3245,2,Excellent
S4B_TearsOfSteel_rep1,13,11,2.940728,3.796461,0.0,10.581524,1.478498,6.999228,0.0,0,4123554,2755,2,Excellent
S4B_TearsOfSteel_rep1,14,11,3.283973,4.18513,0.0,12.562428,0.878276,7.067743,0.0,0,4601419,3071,2,Excellent
S4B_TearsOfSteel_rep1,15,11,5.548749,7.920616,0.0,24.613092,21.369382,232.109655,0.0,0,7770666,5186,1,Excellent
S4B_TearsOfSteel_rep1,16,11,8.856687,14.161463,0.0,50.068539,0.73981,6.00262,0.0,0,12410092,8279,2,Excellent
S4B_TearsOfSteel_rep1,17,10,3.614304,4.06656,0.0,9.865542,24.010528,238.002733,0.0,0,4606632,3074,1,Excellent
S4B_TearsOfSteel_rep1,18,11,2.097855,2.27896,0.0,5.956969,6.818755,66.575494,0.0,0,2945425,1969,2,Excellent
S4B_TearsOfSteel_rep1,19,11,10.622424,19.023703,0.0,63.455115,4.822698,50.45092,0.0,0,14904806,9940,1,Excellent
S4B_TearsOfSteel_rep1,20,11,13.101697,15.234018,0.0,37.612254,5.337136,50.45092,0.0,0,18352976,12242,2,Excellent
S4B_TearsOfSteel_rep1,21,11,6.273501,9.793275,0.0,33.640957,3.050916,24.680353,0.0,0,8797105,5870,2,Excellent
S4B_TearsOfSteel_rep1,22,10,3.314529,3.747688,0.0,10.310774,0.49539,2.005179,0.0,0,4220691,2818,2,Excellent
S4B_TearsOfSteel_rep1,23,11,2.130989,2.832313,0.0,8.831274,0.447799,2.178161,0.0,0,2988045,1998,2,Excellent
S4B_TearsOfSteel_rep1,24,11,8.808282,20.887602,0.0,74.306945,0.157585,1.10689,0.0,0,12440406,8296,1,Excellent
S4B_TearsOfSteel_rep1,25,11,11.709839,20.816272,0.0,74.306945,0.290206,1.300768,0.0,0,16496311,11004,2,Excellent
S4B_TearsOfSteel_rep1,26,11,5.750961,10.246405,0.0,35.565527,1.470139,6.314452,0.0,0,8089368,5398,1,Excellent
S4B_TearsOfSteel_rep1,27,10,5.725629,7.566929,0.0,21.458629,7.379093,60.189481,0.0,0,7312247,4881,2,Excellent
S4B_TearsOfSteel_rep1,28,11,1.523517,1.948606,0.0,6.14107,15.542111,71.782731,0.0,0,2137357,1435,3,Excellent
S4B_TearsOfSteel_rep1,29,11,0.17185,0.543437,0.0,1.890347,0.588715,6.475869,0.0,0,240972,166,3,Excellent
S4B_TheSwissAccount_rep1,1,11,3.666266,7.539312,0.0,22.126034,0.0959,1.010762,0.0,0,5144901,3432,1,Excellent
S4B_TheSwissAccount_rep1,2,11,2.474727,3.468583,0.0,9.469827,17.911719,196.606518,0.0,0,3469805,2315,1,Excellent
S4B_TheSwissAccount_rep1,3,11,2.303823,4.527736,0.0,14.935319,5.812247,55.116968,0.0,0,3232657,2157,1,Excellent
S4B_TheSwissAccount_rep1,4,10,4.759867,6.651514,0.0,16.434359,8.48476,69.847194,0.0,0,6069635,4048,1,Excellent
S4B_TheSwissAccount_rep1,5,11,3.56281,6.55863,0.0,19.42952,1.02186,6.940958,0.0,0,4995520,3332,1,Excellent
S4B_TheSwissAccount_rep1,6,11,4.536053,5.860778,0.0,14.811912,18.895651,194.952334,0.0,0,6363649,4244,1,Excellent
S4B_TheSwissAccount_rep1,7,11,3.475516,5.485501,0.0,17.584063,30.445008,184.356537,0.0,0,4872912,3251,1,Excellent
S4B_TheSwissAccount_rep1,8,11,3.288404,4.602833,0.0,13.675068,19.158412,150.445178,0.0,0,4618910,3083,1,Excellent
S4B_TheSwissAccount_rep1,9,10,2.648852,5.244401,0.0,13.654706,46.656689,233.31821,0.0,0,3386544,2259,1,Excellent
S4B_TheSwissAccount_rep1,10,11,3.755823,5.313884,0.0,13.829357,0.666762,6.907945,0.0,0,5271056,3516,1,Excellent
S4B_TheSwissAccount_rep1,11,11,3.847953,4.598403,0.0,13.829357,0.822347,8.958866,0.0,0,5406433,3606,1,Excellent
S4B_TheSwissAccount_rep1,12,11,3.418381,5.178329,0.0,13.688027,17.896643,196.768047,0.0,0,4798586,3201,1,Excellent
S4B_TheSwissAccount_rep1,13,11,2.932704,4.890402,0.0,14.175253,5.005944,54.998195,0.0,0,4121348,2748,1,Excellent
S4B_TheSwissAccount_rep1,14,10,4.437617,6.678903,0.0,16.331444,52.343452,234.267585,0.0,0,5657289,3773,1,Excellent
S4B_TheSwissAccount_rep1,15,11,4.821279,7.699017,0.0,20.160721,7.202921,70.22415,0.0,0,6768566,4513,1,Excellent
S4B_TheSwissAccount_rep1,16,11,3.691838,5.203558,0.0,14.288948,0.656464,6.892611,0.0,0,5187561,3460,1,Excellent
S4B_TheSwissAccount_rep1,17,11,3.345098,4.128191,0.0,12.247823,0.00996,0.024027,0.0,0,4691096,3129,1,Excellent
S4B_TheSwissAccount_rep1,18,11,3.712271,5.390836,0.0,13.531384,41.263764,231.39843,0.0,0,5217609,3480,1,Excellent
S4B_TheSwissAccount_rep1,19,10,2.688301,5.190886,0.0,13.894138,0.614222,6.098722,0.0,0,3428223,2286,1,Excellent
S4B_TheSwissAccount_rep1,20,11,3.654967,5.800134,0.0,15.731548,28.160749,232.857385,0.0,0,5137587,3427,1,Excellent
S4B_TheSwissAccount_rep1,21,11,3.591461,5.19976,0.0,13.004968,0.038571,0.186015,0.0,0,5045840,3366,1,Excellent
S4B_TheSwissAccount_rep1,22,11,4.340282,5.188466,0.0,12.917892,0.637295,6.899603,0.0,0,6100355,4069,1,Excellent
S4B_TheSwissAccount_rep1,23,11,4.133713,6.485218,0.0,16.065833,15.466246,169.473578,0.0,0,5801079,3870,1,Excellent
S4B_TheSwissAccount_rep1,24,10,0.001254,0.001536,0.0,0.003138,88.944994,255.352149,0.0,0,1600,4,1,Excellent
S4B_TheSwissAccount_rep1,25,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Excellent
S4B_TheSwissAccount_rep1,26,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Excellent
S4B_TheSwissAccount_rep1,27,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Excellent
S4B_TheSwissAccount_rep1,28,11,3.7e-05,0.000117,0.0,0.000408,269.128591,2960.414497,0.0,0,52,1,1,Excellent
S4B_TheSwissAccount_rep1,29,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Excellent
S4B_Valkaama_rep1,1,11,6.240055,8.938213,0.0,22.424919,0.602691,6.371514,0.0,0,8754684,5839,1,Excellent
S4B_Valkaama_rep1,2,11,6.368862,8.013976,0.0,24.418052,12.957096,142.422554,0.0,0,8936775,5960,1,Excellent
S4B_Valkaama_rep1,3,11,4.081871,7.274333,0.0,22.323098,23.614054,231.624392,0.0,0,5736215,3825,1,Excellent
S4B_Valkaama_rep1,4,10,7.136455,9.337595,0.0,23.733009,46.538744,232.73793,0.0,0,9117663,6081,1,Excellent
S4B_Valkaama_rep1,5,11,6.523375,8.796913,0.0,23.733009,0.011471,0.044307,0.0,0,9148285,6101,1,Excellent
S4B_Valkaama_rep1,6,11,6.15357,8.174097,0.0,22.033366,7.277863,79.914959,0.0,0,8640079,5761,1,Excellent
S4B_Valkaama_rep1,7,11,5.425079,6.925977,0.0,20.256601,12.42459,136.081135,0.0,0,7609491,5075,1,Excellent
S4B_Valkaama_rep1,8,11,6.581974,7.767034,0.0,22.684041,12.394083,136.081135,0.0,0,9232715,6160,1,Excellent
S4B_Valkaama_rep1,9,10,6.473643,9.693778,0.0,23.722968,15.105013,133.635438,0.0,0,8256261,5506,1,Excellent
S4B_Valkaama_rep1,10,11,5.623224,8.279618,0.0,22.95735,1.256049,6.877951,0.0,0,7885819,5258,1,Excellent
S4B_Valkaama_rep1,11,11,3.362382,4.723658,0.0,12.704141,0.630887,6.853903,0.0,0,4717860,3147,1,Excellent
S4B_Valkaama_rep1,12,11,2.703661,2.869601,0.0,7.408859,0.011612,0.02328,0.0,0,3794161,2531,1,Excellent
S4B_Valkaama_rep1,13,11,2.13544,3.02293,0.0,8.976791,38.780599,231.458443,0.0,0,2995530,1999,1,Excellent
S4B_Valkaama_rep1,14,10,3.642596,5.53964,0.0,13.774803,69.714607,232.851852,0.0,0,4649087,3101,1,Excellent
