run_id,window_index,n_samples,rtt_samples,throughput_mean,throughput_std,throughput_min,throughput_max,jitter_mean,jitter_p95,reorder_rate,reorder_count,rtt_mean,rtt_p95,rtt_std,total_bytes,total_packets,active_flows,vc_indeks_slot,vc_sesi_durasi_burst,vc_sesi_n_byte,vc_sesi_n_paket,vc_sesi_n_slot_aktif,vc_sesi_pkt_cvar,vc_sesi_pkt_kurt,vc_sesi_pkt_maks,vc_sesi_pkt_mean,vc_sesi_pkt_min,vc_sesi_pkt_skew,vc_sesi_pkt_std,vc_sesi_pkt_var,vc_sesi_rasio_aktif,vc_sesi_reg_intercept,vc_sesi_reg_slope,vc_sesi_t_ke_pertama,vc_sesi_t_stlh_terakhir,vc_sesi_tp_burst,vc_sesi_tp_rata,vc_sesi_vol_cvar,vc_sesi_vol_kurt,vc_sesi_vol_maks,vc_sesi_vol_mean,vc_sesi_vol_min,vc_sesi_vol_skew,vc_sesi_vol_std,vc_sesi_vol_var,vc_slot_durasi_burst,vc_slot_n_byte,vc_slot_n_paket,vc_slot_n_slot_aktif,vc_slot_pkt_cvar,vc_slot_pkt_kurt,vc_slot_pkt_maks,vc_slot_pkt_mean,vc_slot_pkt_min,vc_slot_pkt_skew,vc_slot_pkt_std,vc_slot_pkt_var,vc_slot_rasio_aktif,vc_slot_reg_intercept,vc_slot_reg_slope,vc_slot_t_ke_pertama,vc_slot_t_stlh_terakhir,vc_slot_tp_burst,vc_slot_tp_rata,vc_slot_vol_cvar,vc_slot_vol_kurt,vc_slot_vol_maks,vc_slot_vol_mean,vc_slot_vol_min,vc_slot_vol_skew,vc_slot_vol_std,vc_slot_vol_var,vc_trend_durasi_burst,vc_trend_n_byte,vc_trend_n_paket,vc_trend_n_slot_aktif,vc_trend_pkt_cvar,vc_trend_pkt_kurt,vc_trend_pkt_maks,vc_trend_pkt_mean,vc_trend_pkt_min,vc_trend_pkt_skew,vc_trend_pkt_std,vc_trend_pkt_var,vc_trend_rasio_aktif,vc_trend_reg_intercept,vc_trend_reg_slope,vc_trend_t_ke_pertama,vc_trend_t_stlh_terakhir,vc_trend_tp_burst,vc_trend_tp_rata,vc_trend_vol_cvar,vc_trend_vol_kurt,vc_trend_vol_maks,vc_trend_vol_mean,vc_trend_vol_min,vc_trend_vol_skew,vc_trend_vol_std,vc_trend_vol_var,label
CONT_s11_dynamic_TearsOfSteel,5,,,0.512198,,,,,,,,,,,,,,5,61.358,4985274.0,4582.0,484.0,1.250649,386.57667,218.0,7.662207,0.0,17.668565,9.582732,91.828754,0.809365,47880.334971,83879.138587,0.088,0.081,0.649992,0.648206,1.358788,401.478608,259322.0,8336.578595,0.0,18.201822,11327.639495,128315416.532338,8.644,639767.0,563.0,56.0,0.971971,-0.797754,23.0,5.804124,0.0,0.398966,5.641437,31.825816,0.57732,-80655.587328,62352.666283,1.275,0.081,0.592103,0.511814,0.967414,-1.149111,23259.0,6595.536082,0.0,0.312536,6380.6152,40712250.334622,29.917,2291109.0,1983.0,206.0,0.753526,-0.917091,23.0,6.791096,0.0,-0.050828,5.11727,26.18645,0.705479,265833.801484,67820.994087,0.002,0.081,0.612657,0.610962,0.763581,-0.923145,26259.0,7846.263699,0.0,-0.01854,5991.255057,35895137.163901,Degraded
CONT_s11_dynamic_TearsOfSteel,6,,,1.732401,,,,,,,,,,,,,,6,71.342,7147200.0,6402.0,581.0,2.808278,492.059697,633.0,9.211511,0.0,21.169704,25.868485,669.178542,0.835971,-141691.961081,92391.858009,0.088,0.097,0.801458,0.799385,3.240978,513.9249,823491.0,10283.741007,0.0,21.740191,33329.381262,1110847655.324758,9.882,2161926.0,1820.0,97.0,3.437291,83.743689,633.0,18.762887,3.0,9.117992,64.493503,4159.411942,1.0,540156.091153,183943.32439,0.021,0.097,1.750193,1.729541,3.770817,84.070999,823491.0,22287.896907,3052.0,9.141869,84043.578138,7063323026.280922,29.826,3368919.0,2863.0,205.0,3.852849,250.259198,633.0,9.838488,0.0,15.491786,37.90621,1436.88072,0.704467,-444326.575415,114549.097142,0.077,0.097,0.903619,0.898378,4.252185,253.535805,823491.0,11577.041237,0.0,15.637355,49227.718478,2423368266.570709,Degraded
CONT_s11_dynamic_TearsOfSteel,7,,,0.949358,,,,,,,,,,,,,,7,81.432,8344651.0,7395.0,679.0,2.59933,559.167861,633.0,9.325347,0.0,22.530893,24.239651,587.560682,0.856242,-310907.33634,99075.220916,0.088,0.007,0.819791,0.818836,2.96785,583.761029,823491.0,10522.889029,0.0,23.130524,31230.352626,975334925.144237,9.987,1197451.0,993.0,98.0,0.29476,-0.338513,18.0,10.132653,6.0,0.344766,2.986698,8.920366,1.0,10765.530393,119033.907038,0.006,0.007,0.959208,0.957961,0.28969,-1.042062,19656.0,12218.887755,7552.0,0.229434,3539.688509,12529394.739849,28.718,3999144.0,3376.0,251.0,3.253183,254.482369,633.0,11.561644,0.0,15.668542,37.612141,1414.673163,0.859589,-402682.061328,154649.986652,1.275,0.007,1.114045,1.066438,3.569503,257.103948,823491.0,13695.69863,0.0,15.78363,48886.838134,2389922942.767971,Good
CONT_s11_dynamic_TearsOfSteel,8,,,0.966699,,,,,,,,,,,,,,8,91.361,9544418.0,8589.0,775.0,2.371914,623.180267,633.0,9.661417,0.0,23.736936,22.91605,525.145368,0.871766,-438907.2555,103539.382978,0.088,0.078,0.835754,0.834238,2.747859,653.42513,823491.0,10736.128234,0.0,24.45051,29501.369363,870330794.298854,9.826,1199767.0,1194.0,96.0,0.101576,15.423966,20.0,12.4375,12.0,3.730958,1.26335,1.596053,1.0,20063.665934,120230.851184,0.096,0.078,0.97681,0.959814,0.060643,6.687187,15260.0,12497.572917,12208.0,2.787078,757.892962,574401.741996,29.901,4559144.0,4007.0,291.0,2.711289,259.373841,633.0,13.769759,3.0,15.903364,37.333796,1393.812324,1.0,820929.656434,127466.518534,0.021,0.078,1.219797,1.215772,3.103755,261.020906,823491.0,15667.161512,3052.0,15.974771,48627.031056,2364588149.342789,Good
CONT_s11_dynamic_TearsOfSteel,9,,,1.991686,,,,,,,,,,,,,,9,101.409,12044746.0,10801.0,872.0,3.750905,560.085072,1104.0,10.954361,0.0,22.807496,41.088773,1688.287255,0.884381,-717685.788252,112187.875544,0.088,0.03,0.950191,0.949087,4.209609,547.122225,1364858.0,12215.766734,0.0,22.62224,51423.603573,2644387004.386142,9.944,2500328.0,2212.0,97.0,4.864888,91.951609,1104.0,22.804124,5.0,9.691302,110.939514,12307.575816,1.0,330466.574212,259321.208243,0.026,0.03,2.011527,2.000262,5.330012,91.982568,1364858.0,25776.57732,6052.0,9.693719,137389.473301,18875867374.059063,29.964,4897546.0,4399.0,291.0,4.240029,285.205976,1104.0,15.116838,5.0,16.935277,64.095834,4108.275957,1.0,-404854.252881,170044.763819,0.006,0.03,1.307581,1.306012,4.71354,285.510445,1364858.0,16830.054983,6052.0,16.948802,79329.144356,6293113144.300414,Good
CONT_s11_dynamic_TearsOfSteel,10,,,0.69292,,,,,,,,,,,,,,10,111.261,12907028.0,11576.0,946.0,3.669608,613.130047,1104.0,10.698706,0.0,23.841504,39.260059,1541.352246,0.874307,-915708.473049,117818.365793,0.088,0.178,0.928054,0.925841,4.118274,599.313253,1364858.0,11928.861368,0.0,23.658548,49126.322237,2413395536.533957,9.746,862282.0,775.0,74.0,0.63703,-0.438411,21.0,8.072917,0.0,-0.300825,5.14269,26.447259,0.770833,80939.052867,79923.562634,0.076,0.178,0.707804,0.689826,0.650641,0.206654,26789.0,8982.104167,0.0,-0.062663,5844.123545,34153780.010088,29.726,4562377.0,4181.0,267.0,4.452988,282.06189,1104.0,14.467128,0.0,16.824866,64.421947,4150.187284,0.923875,-81309.937914,175577.986625,0.096,0.178,1.227848,1.216634,5.05011,282.677525,1364858.0,15786.771626,0.0,16.852442,79724.926869,6356063964.343499,Degraded
CONT_s11_dynamic_TearsOfSteel,11,,,0.453973,,,,,,,,,,,,,,11,121.421,13477926.0,12062.0,996.0,3.682702,664.784998,1104.0,10.230704,0.0,24.789716,37.676638,1419.529073,0.844784,-972144.091109,119298.820302,0.088,0.018,0.888013,0.887238,4.122634,650.55413,1364858.0,11431.659033,0.0,24.620103,47128.545235,2221099775.990607,8.71,570898.0,486.0,50.0,1.138374,-0.260349,23.0,5.010309,0.0,0.767958,5.703608,32.531143,0.515464,-11174.924592,62723.282306,1.272,0.018,0.524361,0.456718,1.14028,-0.868397,25341.0,5885.546392,0.0,0.640184,6711.170168,45039805.021263,29.956,3933508.0,3473.0,221.0,5.39119,281.162072,1104.0,11.975862,0.0,16.770017,64.564145,4168.528827,0.762069,1168065.904087,105758.964867,0.026,0.018,1.050476,1.048935,5.885679,282.028217,1364858.0,13563.82069,0.0,16.808699,79832.292911,6373194991.434864,Degraded
CONT_s11_dynamic_TearsOfSteel,12,,,0.341532,,,,,,,,,,,,,,12,131.374,13902703.0,12471.0,1065.0,3.708767,716.714596,1104.0,9.781176,0.0,25.716121,36.276108,1315.956003,0.835294,-913308.447523,117914.230685,0.088,0.065,0.846603,0.845618,4.160595,701.888553,1364858.0,10904.080784,0.0,25.553795,45367.468294,2058207179.42597,9.85,424777.0,409.0,69.0,0.819657,-0.229049,15.0,4.260417,0.0,0.396638,3.492081,12.194627,0.71875,9080.09374,41027.22956,0.085,0.065,0.344997,0.339822,0.849429,-0.50564,15052.0,4424.760417,0.0,0.370558,3758.521747,14126485.720943,29.859,1857957.0,1670.0,193.0,0.887682,-0.457009,23.0,5.778547,0.0,0.436498,5.129513,26.311899,0.66782,216882.116245,58769.668527,0.076,0.065,0.497795,0.495455,0.914299,-0.330207,26789.0,6428.916955,0.0,0.508719,5877.949949,34550295.597246,Degraded
CONT_s11_dynamic_TearsOfSteel,13,,,0.410885,,,,,,,,,,,,,,13,141.34,14414241.0,13025.0,1156.0,3.684544,769.77413,1104.0,9.500365,0.0,26.639196,35.004512,1225.315876,0.84318,-785130.908755,115093.203498,0.088,0.099,0.815862,0.814784,4.163791,753.994919,1364858.0,10513.669584,0.0,26.474755,43776.717564,1916401000.634546,9.863,511538.0,554.0,91.0,0.476707,1.383912,15.0,5.770833,0.0,0.390053,2.750997,7.567982,0.947917,4998.949742,51299.321131,0.038,0.099,0.414915,0.40923,0.446626,0.265551,11012.0,5328.520833,0.0,-0.299959,2379.858333,5663725.683772,28.629,1507213.0,1449.0,210.0,0.84012,0.780888,23.0,5.013841,0.0,0.695948,4.212228,17.742863,0.726644,57921.159569,48174.09863,1.272,0.099,0.421171,0.401923,0.897422,0.832286,25341.0,5215.269896,0.0,0.869694,4680.297351,21905183.294959,Good
CONT_s11_dynamic_TearsOfSteel,14,,,0.408635,,,,,,,,,,,,,,14,154.228,15072504.0,13771.0,1280.0,3.64096,838.833016,1104.0,9.211371,0.0,27.799112,33.538238,1124.813391,0.856187,-566879.371007,110655.694058,0.088,0.049,0.78183,0.781136,4.160646,821.496712,1364858.0,10081.942475,0.0,27.623982,41947.390888,1759583602.327349,12.785,658263.0,746.0,124.0,0.302721,0.029116,12.0,6.016129,3.0,0.284136,1.821211,3.316811,1.0,4843.272899,51016.606268,0.004,0.049,0.411897,0.410197,0.277875,-0.459033,9384.0,5308.572581,1604.0,0.098659,1475.119382,2175977.189811,32.704,1594578.0,1709.0,284.0,0.517807,0.703367,15.0,5.408228,0.0,-0.000272,2.800419,7.842345,0.898734,-38529.970602,49402.463863,0.085,0.049,0.390063,0.388471,0.523834,0.691527,15052.0,5046.132911,0.0,-0.058141,2643.336642,6987228.604501,Critical
CONT_s11_dynamic_TearsOfSteel,15,,,0.85485,,,,,,,,,,,,,,15,164.54,16174007.0,14778.0,1378.0,3.697611,736.510272,1104.0,9.271016,0.0,25.698325,34.280616,1175.160653,0.864492,-423621.602043,107947.946968,0.088,0.082,0.786387,0.785575,4.222437,723.340267,1364858.0,10146.804893,0.0,25.575616,42844.244092,1835629251.824438,10.208,1101503.0,1007.0,98.0,4.345579,93.535593,445.0,10.171717,0.0,9.76224,44.202004,1953.817151,0.989899,225245.841048,99379.219132,0.055,0.082,0.863247,0.851815,4.933132,93.786951,551422.0,11126.292929,0.0,9.781306,54887.475462,3012634962.556175,33.063,2271304.0,2307.0,313.0,3.413946,308.788027,445.0,7.231975,0.0,17.556305,24.689572,609.574949,0.981191,-171737.288979,70658.893916,0.038,0.082,0.54957,0.547583,4.30193,311.560702,551422.0,7120.075235,0.0,17.673133,30630.065642,938200921.214448,Degraded
CONT_s11_dynamic_TearsOfSteel,16,,,0.428859,,,,,,,,,,,,,,16,174.556,16710880.0,15308.0,1474.0,3.676925,780.463404,1104.0,9.057988,0.0,26.448008,33.305539,1109.258921,0.872189,-273190.852244,105279.533201,0.088,0.066,0.765869,0.765194,4.20949,766.629242,1364858.0,9888.094675,0.0,26.324594,41623.840575,1732544104.229047,9.912,536873.0,530.0,96.0,0.284252,-0.900076,9.0,5.520833,3.0,0.166678,1.569305,2.462719,1.0,4717.093036,53605.894249,0.022,0.066,0.433312,0.429498,0.279099,-0.664265,9104.0,5592.427083,3052.0,0.311168,1560.839664,2436220.457785,33.113,2296639.0,2283.0,318.0,3.446179,310.32842,445.0,7.15674,0.0,17.621633,24.663405,608.283531,0.996865,-105974.202628,77210.140573,0.004,0.066,0.554861,0.553691,4.251673,312.206354,551422.0,7199.495298,0.0,17.700567,30609.899735,936965961.779067,Degraded
CONT_s11_dynamic_TearsOfSteel,17,,,0.42366,,,,,,,,,,,,,,17,184.575,17241514.0,15802.0,1570.0,3.663308,824.211004,1104.0,8.847704,0.0,27.172134,32.411868,1050.529174,0.879059,-108684.551298,102522.99657,0.088,0.047,0.747296,0.74675,4.195578,809.866995,1364858.0,9653.703247,0.0,27.051591,40502.864542,1640482036.121418,9.915,530634.0,494.0,96.0,0.325154,-0.398381,10.0,5.145833,3.0,0.825314,1.673189,2.799561,1.0,4135.380573,53294.095433,0.038,0.047,0.428146,0.424507,0.302782,-0.439183,9558.0,5527.4375,3052.0,0.715967,1673.610411,2800971.806579,30.243,2169010.0,2031.0,290.0,3.701141,283.065653,445.0,6.979381,0.0,16.841138,25.831675,667.275435,0.996564,431566.348958,59493.151664,0.055,0.047,0.573755,0.571827,4.298981,284.379268,551422.0,7453.642612,0.0,16.898793,32043.066314,1026758098.795972,Degraded
CONT_s11_dynamic_TearsOfSteel,18,,,0.430207,,,,,,,,,,,,,,18,194.6,17780661.0,16306.0,1666.0,3.645566,868.006595,1104.0,8.664187,0.0,27.878575,31.585868,997.667074,0.885228,63272.742343,99792.968721,0.088,0.022,0.730962,0.730549,4.177459,853.11408,1364858.0,9447.747609,0.0,27.759756,39467.577125,1557689644.106924,9.921,539147.0,504.0,96.0,0.301486,-0.724949,9.0,5.25,2.0,0.480333,1.582802,2.505263,1.0,7138.104727,53548.471123,0.057,0.022,0.434752,0.431318,0.299409,0.132068,9770.0,5616.114583,1549.0,0.632974,1681.517215,2827500.144627,29.956,1606654.0,1528.0,288.0,0.303696,-0.74553,10.0,5.305556,2.0,0.492924,1.611275,2.596206,1.0,5637.310776,53399.249635,0.022,0.022,0.42907,0.428441,0.292954,-0.286382,9770.0,5578.659722,1549.0,0.569532,1634.29121,2670907.758372,Degraded
CONT_s11_dynamic_TearsOfSteel,19,,,0.845659,,,,,,,,,,,,,,19,204.222,18830107.0,17216.0,1730.0,3.71591,761.708889,1104.0,8.708144,0.0,25.705004,32.358682,1047.084311,0.875063,222954.686449,97380.791195,0.088,0.4,0.737633,0.735874,4.22602,760.008683,1364858.0,9524.586242,0.0,25.792398,40251.095991,1620150728.454228,9.517,1049446.0,910.0,64.0,4.722432,63.917734,408.0,9.578947,0.0,7.88509,45.235925,2046.288914,0.673684,-127754.696733,109496.338238,0.083,0.4,0.882165,0.839557,4.862082,62.341292,480460.0,11046.8,0.0,7.793971,53710.451002,2884812546.842554,29.562,2119227.0,1908.0,256.0,3.918373,201.757854,408.0,6.648084,0.0,13.858117,26.049674,678.585512,0.891986,-74441.459361,61810.952462,0.038,0.4,0.5735,0.565127,4.188798,197.320228,480460.0,7384.066202,0.0,13.718866,30930.361068,956687235.824274,Degraded
CONT_s11_dynamic_TearsOfSteel,20,,,0.672841,,,,,,,,,,,,,,20,212.791,19673609.0,17903.0,1735.0,3.785988,701.527929,1104.0,8.636276,0.0,24.287648,32.696833,1069.082892,0.836951,352934.076288,95511.373882,0.088,1.831,0.739641,0.73303,4.282235,701.883396,1364858.0,9490.404727,0.0,24.41,40640.139372,1651620928.196642,4.599,843502.0,687.0,5.0,5.47585,48.851735,330.0,7.15625,0.0,6.741154,39.186552,1535.585855,0.052083,-166379.032109,93056.862157,3.57,1.831,1.467279,0.674802,5.485491,48.929489,406000.0,8786.479167,0.0,6.74828,48198.148561,2323061524.673246,28.112,2432095.0,2101.0,165.0,4.705531,92.076862,408.0,7.320557,0.0,9.238551,34.447107,1186.603177,0.574913,-177587.560187,81207.598454,0.057,1.831,0.692116,0.648559,4.90214,89.116292,480460.0,8474.198606,0.0,9.118011,41541.710644,1725713723.264614,Degraded
CONT_s11_dynamic_TearsOfSteel,21,,,0.491171,,,,,,,,,,,,,,21,223.874,20289727.0,18403.0,1739.0,3.824461,692.118785,1104.0,8.484555,0.0,23.87787,32.448851,1052.927921,0.801752,465635.929462,93966.203417,0.088,0.748,0.725041,0.722344,4.310144,693.246869,1364858.0,9354.415399,0.0,24.01724,40318.875758,1625611742.402553,8.05,616118.0,500.0,4.0,5.080982,27.564671,171.0,5.208333,0.0,5.283151,26.463447,700.314035,0.041667,31790.916789,53508.024766,1.202,0.748,0.612291,0.492894,5.088076,27.741363,210666.0,6417.895833,0.0,5.298553,32654.738672,1066331957.757456,29.169,2509066.0,2097.0,73.0,5.154549,65.871718,408.0,7.30662,0.0,7.648939,37.66233,1418.45111,0.254355,-4420.35639,88481.831845,0.083,0.748,0.688146,0.669084,5.213733,62.935789,480460.0,8742.390244,0.0,7.5069,45580.488253,2077580909.378646,Degraded
CONT_s11_dynamic_TearsOfSteel,22,,,0.342243,,,,,,,,,,,,,,22,231.921,20714120.0,18751.0,1743.0,3.875386,693.661177,1104.0,8.282244,0.0,23.740065,32.096894,1030.210626,0.769876,587126.161232,92372.474698,0.088,2.701,0.714523,0.706033,4.3568,696.036911,1364858.0,9149.34629,0.0,23.906776,39861.870551,1588968723.822587,4.073,424393.0,348.0,4.0,6.071863,49.627898,187.0,3.663158,0.0,6.851567,22.242192,494.715118,0.042105,-52801.286119,53628.561991,3.226,2.701,0.833573,0.339514,6.079551,49.263756,227831.0,4467.294737,0.0,6.828219,27159.144486,737619129.231355,23.729,1884013.0,1535.0,13.0,5.631946,58.073255,330.0,5.348432,0.0,7.06977,30.12208,907.339709,0.045296,9430.286894,68502.81519,3.57,2.701,0.635177,0.502403,5.641326,58.195688,406000.0,6564.505226,0.0,7.0776,37032.514928,1371407161.901197,Degraded
CONT_s11_dynamic_TearsOfSteel,23,,,2.285433,,,,,,,,,,,,,,23,244.492,23588656.0,21077.0,1807.0,3.665702,614.306581,1104.0,8.930932,0.0,21.721337,32.738134,1071.785393,0.765678,629413.032232,91834.166887,0.088,0.13,0.771842,0.771155,4.071818,613.856949,1364858.0,9995.19322,0.0,21.806508,40698.605208,1656376465.877872,9.64,2874536.0,2326.0,64.0,1.76408,6.11918,200.0,24.229167,0.0,2.401847,42.742184,1826.894298,0.666667,141807.288314,259845.383203,0.23,0.13,2.385507,2.299629,1.786139,5.627716,249589.0,29943.083333,0.0,2.295976,53482.501572,2860377974.350877,28.668,3915047.0,3174.0,72.0,2.985215,15.282374,200.0,11.059233,0.0,3.781226,33.014195,1089.937039,0.250871,-452476.477783,110583.972472,1.202,0.13,1.09252,1.044013,3.005971,14.705078,249589.0,13641.278746,0.0,3.704008,41005.284284,1681433339.236716,Degraded
CONT_s11_dynamic_TearsOfSteel,24,,,1.68899,,,,,,,,,,,,,,24,252.467,25694300.0,22788.0,1856.0,3.533369,585.837183,1104.0,9.282281,0.0,20.872763,32.797727,1075.690864,0.756008,537659.110951,92937.996075,0.088,2.155,0.814183,0.807013,3.899715,582.953444,1364858.0,10466.10998,0.0,20.895459,40814.849428,1665851933.802084,7.766,2105644.0,1711.0,49.0,1.845717,9.487657,199.0,18.010526,0.0,2.639206,33.242339,1105.05308,0.515789,37381.576673,237852.553645,0.079,2.155,2.16909,1.684515,1.902138,9.183594,251039.0,22164.673684,0.0,2.593234,42160.262312,1777487718.200895,24.619,5404573.0,4385.0,117.0,2.269748,11.413582,200.0,15.332168,0.0,3.135577,34.800153,1211.050681,0.409091,-962911.703695,211518.676657,3.226,2.155,1.756228,1.441219,2.304868,10.823627,251039.0,18897.108392,0.0,3.047666,43555.345763,1897068144.539087,Degraded
CONT_s11_dynamic_TearsOfSteel,25,,,0.489746,,,,,,,,,,,,,,25,264.531,26304427.0,23274.0,1881.0,3.543232,597.206005,1104.0,9.127059,0.0,20.999771,32.339284,1045.829279,0.737647,442608.104236,94043.212929,0.088,0.091,0.795504,0.794966,3.900918,594.453349,1364858.0,10315.461569,0.0,21.027111,40239.767058,1619238852.885737,8.601,610127.0,486.0,25.0,3.154859,40.56518,130.0,5.115789,0.0,6.039959,16.139593,260.48645,0.263158,37131.245479,58679.640579,1.308,0.091,0.567494,0.488102,3.128304,39.685658,160669.0,6422.389474,0.0,5.973582,20091.18929,403655887.091377,29.679,5590307.0,4523.0,138.0,2.11896,11.58746,200.0,15.814685,0.0,3.1183,33.510678,1122.965538,0.482517,716504.243224,193089.767296,0.23,0.091,1.506872,1.490749,2.151739,10.978155,251039.0,19546.527972,0.0,3.027476,42059.029975,1768962002.39746,Degraded
CONT_s11_dynamic_TearsOfSteel,26,,,1.090592,,,,,,,,,,,,,,26,274.603,27677536.0,24377.0,1977.0,3.446617,619.10679,1104.0,9.212774,0.0,21.371389,31.752905,1008.24696,0.747166,360253.814558,94963.391969,0.088,0.019,0.806329,0.806015,3.777497,615.980791,1364858.0,10460.142101,0.0,21.39146,39513.153796,1561289322.939349,9.966,1373109.0,1103.0,96.0,0.195228,2.200525,17.0,11.489583,6.0,-0.984751,2.243094,5.031469,1.0,10847.112904,136654.244711,0.015,0.019,1.102235,1.098487,0.189673,1.980209,21156.0,14303.21875,7552.0,-1.355353,2712.929169,7359984.677961,29.902,4088880.0,3300.0,170.0,1.898335,26.055354,199.0,11.538462,0.0,4.342747,21.903863,479.779217,0.594406,653605.513618,113710.656848,0.079,0.019,1.093942,1.090368,1.932266,25.616873,251039.0,14296.783217,0.0,4.292446,27625.193831,763151334.226525,Good
CONT_s11_dynamic_TearsOfSteel,27,,,1.098467,,,,,,,,,,,,,,27,284.582,29047773.0,25541.0,2072.0,3.349076,640.361277,1104.0,9.318132,0.0,21.721692,31.207129,973.884886,0.755928,264526.764024,95994.996982,0.088,0.04,0.816574,0.816207,3.664467,637.097467,1364858.0,10597.509303,0.0,21.741237,38834.224074,1508096959.457307,9.874,1370237.0,1164.0,95.0,0.235693,-0.659799,18.0,12.252632,6.0,-0.325794,2.887863,8.339754,1.0,16068.243736,137256.629824,0.086,0.04,1.110178,1.09619,0.240894,-0.962396,19716.0,14423.547368,7552.0,-0.175456,3474.552617,12072515.88869,28.652,3353473.0,2753.0,216.0,1.041942,78.841335,130.0,9.625874,0.0,7.120136,10.0296,100.592872,0.755245,-308478.68632,116589.259333,1.308,0.04,0.936332,0.894259,1.057014,80.176734,160669.0,11725.43007,0.0,7.249929,12393.940959,153609772.505619,Degraded
CONT_s11_dynamic_TearsOfSteel,28,,,0.805546,,,,,,,,,,,,,,28,294.57,30053224.0,26558.0,2166.0,3.276738,662.045813,1104.0,9.364598,0.0,22.078467,30.685335,941.589773,0.763752,166620.90598,97014.747683,0.088,0.052,0.816192,0.815805,3.603153,658.952986,1364858.0,10597.046544,0.0,22.106557,38182.78459,1457925039.064502,9.883,1005451.0,1017.0,94.0,0.270072,3.880066,23.0,10.705263,0.0,0.203207,2.891196,8.359015,0.989474,88473.098547,95567.137331,0.065,0.052,0.813883,0.804361,0.313038,0.77893,19940.0,10583.694737,0.0,0.457387,3313.093483,10976588.4271,29.933,3748797.0,3284.0,285.0,0.239833,1.543563,23.0,11.482517,0.0,-0.224994,2.753889,7.583904,0.996503,75091.013823,129765.187319,0.015,0.052,1.001917,0.999679,0.277574,-0.481525,21156.0,13107.681818,0.0,-0.267294,3638.352818,13237611.22823,Good
CONT_s11_dynamic_TearsOfSteel,29,,,0.245426,,,,,,,,,,,,,,29,300.044,30360093.0,26875.0,2203.0,3.295063,682.231261,1104.0,9.169226,0.0,22.39855,30.213179,912.836199,0.751621,100989.609279,97676.910343,0.088,4.578,0.809484,0.797088,3.628944,679.450021,1364858.0,10358.271238,0.0,22.436975,37589.584442,1412976858.541766,5.369,306869.0,317.0,37.0,1.334236,-1.263791,12.0,3.336842,0.0,0.712538,4.452134,19.821501,0.389474,131761.881945,24557.137421,0.053,4.578,0.457246,0.245495,1.360754,-1.441912,11142.0,3230.2,0.0,0.671131,4395.508003,19320490.608511,25.336,2682557.0,2498.0,226.0,0.595814,-0.666383,23.0,8.764912,0.0,-0.55549,5.22226,27.272004,0.792982,324102.753585,95624.040593,0.086,4.578,0.847034,0.715349,0.6345,-0.831886,19940.0,9412.480702,0.0,-0.283868,5972.218224,35667390.51107,Good
CONT_s11_dynamic_TheSwissAccount,1,,,0.380823,,,,,,,,,,,,,,1,22.197,1501761.0,1457.0,174.0,0.556061,-0.271561,17.0,6.683486,0.0,-0.853059,3.716423,13.8118,0.798165,94758.132435,70461.299801,0.1,0.04,0.541248,0.537856,0.571407,0.464473,21767.0,6888.811927,0.0,-0.553811,3936.314288,15494570.171839,9.92,477044.0,445.0,54.0,0.992042,-1.136112,17.0,4.540816,0.0,0.293829,4.504679,20.292131,0.55102,103346.658349,37920.819386,0.04,0.04,0.384713,0.381635,1.028281,-0.161637,21767.0,4867.795918,0.0,0.573534,5005.460565,25054635.463076,22.197,1501761.0,1457.0,174.0,0.556061,-0.271561,17.0,6.683486,0.0,-0.853059,3.716423,13.8118,0.798165,94758.132435,70461.299801,0.1,0.04,0.541248,0.537856,0.571407,0.464473,21767.0,6888.811927,0.0,-0.553811,3936.314288,15494570.171839,Good
CONT_s11_dynamic_TheSwissAccount,2,,,0.491203,,,,,,,,,,,,,,2,31.401,2117156.0,1981.0,233.0,0.673304,0.36061,26.0,6.268987,0.0,-0.171914,4.220937,17.816305,0.737342,166281.17279,62043.640027,0.1,0.836,0.539386,0.523773,0.683139,-0.287275,21767.0,6699.860759,0.0,-0.161129,4576.936495,20948347.675789,9.102,615395.0,524.0,59.0,0.948364,1.005191,26.0,5.346939,0.0,0.687267,5.070843,25.713444,0.602041,-7497.934197,63415.165253,0.062,0.836,0.540888,0.492316,0.916278,-1.068266,20320.0,6279.540816,0.0,0.250421,5753.807425,33106299.87976,31.401,2117156.0,1981.0,233.0,0.673304,0.36061,26.0,6.268987,0.0,-0.171914,4.220937,17.816305,0.737342,166281.17279,62043.640027,0.1,0.836,0.539386,0.523773,0.683139,-0.287275,21767.0,6699.860759,0.0,-0.161129,4576.936495,20948347.675789,Good
