run_id,window_index,n_samples,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,label
S4A_RedBullPlayStreets_rep1,12,11,6.558881,10.792469,0.0,27.476308,9126974,6086,1,Excellent
S4A_RedBullPlayStreets_rep1,13,11,4.539973,9.603318,0.0,25.128134,6347997,4233,1,Excellent
S4A_RedBullPlayStreets_rep1,14,11,6.743147,10.774778,0.0,26.2367,9392318,6264,1,Excellent
S4A_RedBullPlayStreets_rep1,15,10,4.54868,6.761884,0.0,18.753318,5768756,3847,1,Excellent
S4A_RedBullPlayStreets_rep1,16,11,6.852882,9.684495,0.0,24.833915,9541046,6362,1,Excellent
S4A_RedBullPlayStreets_rep1,17,11,4.138995,8.844481,0.0,25.261955,5765103,3844,1,Excellent
S4A_RedBullPlayStreets_rep1,18,11,5.412259,8.957219,0.0,23.786038,7538157,5027,1,Excellent
S4A_RedBullPlayStreets_rep1,19,11,3.338841,7.082758,0.0,18.385126,4651966,3102,1,Excellent
S4A_RedBullPlayStreets_rep1,20,11,5.784169,9.455072,0.0,22.359953,8052884,5370,1,Excellent
S4A_RedBullPlayStreets_rep1,21,11,4.749401,10.102836,0.0,27.879313,6615017,4411,1,Excellent
S4A_RedBullPlayStreets_rep1,22,11,6.829199,11.155327,0.0,25.570907,9513462,6344,1,Excellent
S4A_RedBullPlayStreets_rep1,23,10,4.946477,9.804966,0.0,24.719376,6262871,4176,1,Excellent
S4A_RedBullPlayStreets_rep1,24,11,0.001149,0.00152,0.0,0.003161,1600,4,1,Excellent
S4A_RedBullPlayStreets_rep1,25,11,0.0,0.0,0.0,0.0,0,0,0,Excellent
S4A_RedBullPlayStreets_rep1,26,11,0.0,0.0,0.0,0.0,0,0,0,Excellent
S4A_RedBullPlayStreets_rep1,27,11,0.0,0.0,0.0,0.0,0,0,0,Excellent
S4A_RedBullPlayStreets_rep1,28,11,3.7e-05,0.000118,0.0,0.000411,52,1,1,Excellent
S4A_RedBullPlayStreets_rep1,29,11,0.0,0.0,0.0,0.0,0,0,0,Excellent
S4A_TearsOfSteel_rep1,1,11,12.060867,13.976472,0.0,38.328394,16811615,11210,1,Excellent
S4A_TearsOfSteel_rep1,2,11,11.967298,16.291258,0.0,42.900251,16668117,11114,1,Excellent
S4A_TearsOfSteel_rep1,3,11,7.525065,15.175002,0.0,40.034073,10475862,6985,1,Excellent
S4A_TearsOfSteel_rep1,4,11,11.736278,16.709196,0.0,43.210794,16366403,10913,1,Excellent
S4A_TearsOfSteel_rep1,5,11,7.515991,13.288998,0.0,40.281019,10467731,6981,2,Excellent
S4A_TearsOfSteel_rep1,6,11,12.687508,19.494859,0.0,47.299933,17665576,11780,1,Excellent
S4A_TearsOfSteel_rep1,7,10,6.505079,12.680291,0.0,34.428426,8262271,5510,1,Excellent
S4A_TearsOfSteel_rep1,8,11,12.7221,20.342475,0.0,49.076123,17723813,11820,2,Excellent
S4A_TearsOfSteel_rep1,9,11,8.28862,17.14298,0.0,48.92503,11556789,7706,1,Excellent
S4A_TearsOfSteel_rep1,10,11,9.23218,15.008599,0.0,38.075859,12863820,8577,1,Excellent
S4A_TearsOfSteel_rep1,11,11,9.953447,20.865334,0.0,54.82145,13915288,9278,1,Excellent
S4A_TearsOfSteel_rep1,12,11,12.912213,21.41784,0.0,59.596478,17988259,11996,1,Excellent
S4A_TearsOfSteel_rep1,13,11,7.741378,11.79915,0.0,31.851388,10781428,7189,1,Excellent
S4A_TearsOfSteel_rep1,14,10,14.896336,15.613209,0.0,48.781836,18855021,12573,1,Excellent
S4A_TearsOfSteel_rep1,15,11,12.877875,22.152111,0.0,69.354648,17932522,11957,1,Excellent
S4A_TearsOfSteel_rep1,16,11,10.040965,16.570257,0.0,46.565634,14005966,9339,1,Excellent
S4A_TearsOfSteel_rep1,17,11,8.329647,16.569616,0.0,47.482934,11618897,7748,1,Excellent
S4A_TearsOfSteel_rep1,18,11,10.167216,12.343127,0.0,34.653811,14159456,9442,1,Excellent
S4A_TearsOfSteel_rep1,19,11,7.608415,16.173855,0.0,44.303373,10602679,7071,1,Excellent
S4A_TearsOfSteel_rep1,20,11,11.344382,18.493572,0.0,45.612506,15805463,10540,1,Excellent
S4A_TearsOfSteel_rep1,21,11,6.983436,9.845671,0.0,26.225568,9723778,6484,1,Excellent
S4A_TearsOfSteel_rep1,22,10,10.586987,14.832138,0.0,38.239392,13401541,8938,1,Excellent
S4A_TearsOfSteel_rep1,23,11,6.767351,13.989313,0.0,36.756353,9429043,6290,1,Excellent
S4A_TearsOfSteel_rep1,24,11,0.000574,0.001218,0.0,0.003159,800,2,1,Excellent
S4A_TearsOfSteel_rep1,25,11,0.0,0.0,0.0,0.0,0,0,0,Excellent
S4A_TearsOfSteel_rep1,26,11,0.0,0.0,0.0,0.0,0,0,0,Excellent
S4A_TearsOfSteel_rep1,27,11,0.0,0.0,0.0,0.0,0,0,0,Excellent
S4A_TearsOfSteel_rep1,28,11,3.7e-05,0.000118,0.0,0.000411,52,1,1,Excellent
S4A_TearsOfSteel_rep1,29,11,0.0,0.0,0.0,0.0,0,0,0,Excellent
S4A_TheSwissAccount_rep1,1,11,1.667281,4.836349,0.0,16.906053,2323002,1550,1,Excellent
S4A_TheSwissAccount_rep1,2,11,2.490299,4.119882,0.0,10.361916,3469805,2315,1,Excellent
S4A_TheSwissAccount_rep1,3,11,2.246583,5.111421,0.0,16.689775,3127657,2087,1,Excellent
S4A_TheSwissAccount_rep1,4,11,4.356386,7.142564,0.0,16.903164,6069635,4048,1,Excellent
S4A_TheSwissAccount_rep1,5,11,2.730879,5.825068,0.0,20.266704,3804601,2538,1,Excellent
S4A_TheSwissAccount_rep1,6,11,4.569958,6.644156,0.0,19.009424,6363649,4244,1,Excellent
S4A_TheSwissAccount_rep1,7,11,3.739304,6.624703,0.0,17.715734,5206236,3472,1,Excellent
S4A_TheSwissAccount_rep1,8,10,3.645431,4.841554,0.0,14.136639,4618778,3080,1,Excellent
S4A_TheSwissAccount_rep1,9,11,2.427697,5.155879,0.0,13.933352,3386544,2259,1,Excellent
S4A_TheSwissAccount_rep1,10,11,3.783103,6.186872,0.0,14.776077,5271056,3516,1,Excellent
S4A_TheSwissAccount_rep1,11,11,2.612894,5.550154,0.0,15.041365,3640597,2428,1,Excellent
S4A_TheSwissAccount_rep1,12,11,3.443749,5.59785,0.0,13.899597,4798586,3201,1,Excellent
S4A_TheSwissAccount_rep1,13,11,2.923055,4.568961,0.0,12.515153,4071848,2715,1,Excellent
S4A_TheSwissAccount_rep1,14,11,4.06322,6.587448,0.0,16.225059,5657289,3773,1,Excellent
S4A_TheSwissAccount_rep1,15,11,4.354143,6.422501,0.0,17.017426,6063582,4043,1,Excellent
S4A_TheSwissAccount_rep1,16,10,4.095785,5.292046,0.0,13.155542,5187561,3460,1,Excellent
S4A_TheSwissAccount_rep1,17,11,2.24261,4.788527,0.0,13.61488,3130111,2088,1,Excellent
S4A_TheSwissAccount_rep1,18,11,3.747471,6.146416,0.0,15.068141,5217609,3480,1,Excellent
S4A_TheSwissAccount_rep1,19,11,2.462339,5.252441,0.0,14.8362,3428223,2286,1,Excellent
S4A_TheSwissAccount_rep1,20,11,3.686271,6.132417,0.0,16.686181,5137587,3427,1,Excellent
S4A_TheSwissAccount_rep1,21,11,2.578005,5.399623,0.0,14.897972,3590510,2395,1,Excellent
S4A_TheSwissAccount_rep1,22,11,4.377548,6.094124,0.0,15.872937,6100355,4069,1,Excellent
S4A_TheSwissAccount_rep1,23,10,3.278963,6.243312,0.0,16.594007,4152033,2769,1,Excellent
S4A_TheSwissAccount_rep1,24,11,0.001148,0.001519,0.0,0.003159,1600,4,1,Excellent
S4A_TheSwissAccount_rep1,25,11,0.0,0.0,0.0,0.0,0,0,0,Excellent
S4A_TheSwissAccount_rep1,26,11,0.0,0.0,0.0,0.0,0,0,0,Excellent
S4A_TheSwissAccount_rep1,27,11,0.0,0.0,0.0,0.0,0,0,0,Excellent
S4A_TheSwissAccount_rep1,28,11,3.7e-05,0.000118,0.0,0.000411,52,1,1,Excellent
S4A_TheSwissAccount_rep1,29,11,0.0,0.0,0.0,0.0,0,0,0,Excellent
S4A_Valkaama_rep1,1,11,4.312357,8.845623,0.0,23.479625,6003310,4004,1,Excellent
S4A_Valkaama_rep1,2,11,6.414026,8.908416,0.0,21.177223,8936775,5960,1,Excellent
S4A_Valkaama_rep1,3,11,6.250364,9.202079,0.0,23.581563,8707820,5807,1,Excellent
S4A_Valkaama_rep1,4,10,7.198395,10.997216,0.0,24.389427,9117663,6081,1,Excellent
S4A_Valkaama_rep1,5,11,4.39635,9.326632,0.0,24.420764,6120843,4082,1,Excellent
S4A_Valkaama_rep1,6,11,6.203998,7.872278,0.0,23.253165,8640079,5761,1,Excellent
S4A_Valkaama_rep1,7,11,4.298611,9.120391,0.0,24.050467,5988019,3993,1,Excellent
S4A_Valkaama_rep1,8,11,6.630416,10.830726,0.0,24.717189,9232583,6157,1,Excellent
S4A_Valkaama_rep1,9,11,4.360662,9.2505,0.0,24.102494,6071447,4049,1,Excellent
S4A_Valkaama_rep1,10,11,5.651748,9.722387,0.0,25.821463,7885819,5258,1,Excellent
S4A_Valkaama_rep1,11,11,3.287062,4.664141,0.0,12.796936,4580433,3055,1,Excellent
S4A_Valkaama_rep1,12,10,2.995647,4.425033,0.0,10.492091,3794161,2531,1,Excellent
S4A_Valkaama_rep1,13,11,2.399655,3.707757,0.0,9.171576,3340530,2229,1,Excellent
S4A_Valkaama_rep1,14,11,3.337387,5.49736,0.0,13.981589,4649087,3101,1,Excellent
S4A_Valkaama_rep1,15,11,2.515878,5.408445,0.0,16.197245,3505395,2338,1,Excellent
S4A_Valkaama_rep1,16,11,3.713359,5.89751,0.0,14.575796,5172431,3450,1,Excellent
S4A_Valkaama_rep1,17,11,2.219865,4.494115,0.0,12.074163,3090710,2062,1,Excellent
S4A_Valkaama_rep1,18,11,3.252747,5.161267,0.0,12.656322,4532649,3023,1,Excellent
S4A_Valkaama_rep1,19,11,2.598258,3.979357,0.0,11.166049,3619704,2414,1,Excellent
S4A_Valkaama_rep1,20,10,3.222717,4.539026,0.0,11.736338,4078988,2721,1,Excellent
S4A_Valkaama_rep1,21,11,1.818563,3.486454,0.0,9.750471,2532867,1689,1,Excellent
S4A_Valkaama_rep1,22,11,3.076231,5.02853,0.0,11.889228,4286635,2859,1,Excellent
S4A_Valkaama_rep1,23,11,2.166533,4.597067,0.0,12.224446,3019533,2015,1,Excellent
S4A_Valkaama_rep1,24,11,0.001149,0.001519,0.0,0.003161,1600,4,1,Excellent
S4A_Valkaama_rep1,25,11,0.0,0.0,0.0,0.0,0,0,0,Excellent
S4A_Valkaama_rep1,26,11,0.0,0.0,0.0,0.0,0,0,0,Excellent
S4A_Valkaama_rep1,27,10,0.0,0.0,0.0,0.0,0,0,0,Excellent
S4A_Valkaama_rep1,28,11,3.7e-05,0.000118,0.0,0.00041,52,1,1,Excellent
S4A_Valkaama_rep1,29,11,0.0,0.0,0.0,0.0,0,0,0,Excellent
S4B_BigBuckBunny_rep1,1,11,5.265708,8.097921,0.0,24.682388,7335149,4891,1,Excellent
S4B_BigBuckBunny_rep1,2,11,4.891431,7.992738,0.0,24.682388,6815016,4544,1,Excellent
S4B_BigBuckBunny_rep1,3,11,3.181333,4.055183,0.0,10.981585,4435402,2958,1,Excellent
S4B_BigBuckBunny_rep1,4,11,4.469331,8.19702,0.0,26.083367,6233144,4157,1,Excellent
S4B_BigBuckBunny_rep1,5,11,2.531879,4.439077,0.0,13.147701,3526575,2353,1,Excellent
S4B_BigBuckBunny_rep1,6,11,1.096954,2.249616,0.0,6.945172,1528253,1020,1,Excellent
S4B_BigBuckBunny_rep1,7,11,2.285857,3.670972,0.0,9.885178,3184883,2125,1,Excellent
S4B_BigBuckBunny_rep1,8,10,3.637736,7.067112,0.0,21.369347,4605168,3072,1,Excellent
S4B_BigBuckBunny_rep1,9,11,3.578941,4.71779,0.0,15.127475,4983767,3324,1,Excellent
S4B_BigBuckBunny_rep1,10,11,3.217157,5.100409,0.0,14.014781,4482917,2990,1,Excellent
S4B_BigBuckBunny_rep1,11,11,3.640854,5.339549,0.0,15.037,5076243,3385,1,Excellent
S4B_BigBuckBunny_rep1,12,11,1.806693,4.053485,0.0,13.372716,2515994,1678,1,Excellent
S4B_BigBuckBunny_rep1,13,11,3.051388,5.078696,0.0,14.334176,4249076,2834,1,Excellent
S4B_BigBuckBunny_rep1,14,11,2.033598,4.394635,0.0,14.322289,2834139,1890,1,Excellent
S4B_BigBuckBunny_rep1,15,10,4.35419,6.595633,0.0,17.538672,5517973,3679,1,Excellent
S4B_BigBuckBunny_rep1,16,11,3.436197,5.630646,0.0,19.281034,4787978,3194,1,Excellent
S4B_BigBuckBunny_rep1,17,11,3.361501,4.736081,0.0,15.931219,4681642,3123,1,Excellent
S4B_BigBuckBunny_rep1,18,11,4.045034,5.358471,0.0,15.931219,5635518,3759,1,Excellent
S4B_BigBuckBunny_rep1,19,11,3.518079,6.396089,0.0,20.417184,4901994,3270,1,Excellent
S4B_BigBuckBunny_rep1,20,11,1.720012,2.865868,0.0,7.516162,2395665,1598,1,Excellent
S4B_BigBuckBunny_rep1,21,11,4.831033,7.451884,0.0,19.486319,6731859,4489,1,Excellent
S4B_BigBuckBunny_rep1,22,11,2.743853,5.271635,0.0,14.733184,3830343,2554,1,Excellent
S4B_BigBuckBunny_rep1,23,10,4.609154,6.706205,0.0,20.045545,5842245,3896,1,Excellent
S4B_BigBuckBunny_rep1,24,11,5.400342,7.838411,0.0,20.045545,7520704,5015,1,Excellent
S4B_BigBuckBunny_rep1,25,11,3.492303,4.803769,0.0,14.731193,4866370,3247,1,Excellent
S4B_BigBuckBunny_rep1,26,11,2.6736,3.648526,0.0,8.883054,3725110,2486,1,Excellent
S4B_BigBuckBunny_rep1,27,11,0.001148,0.001518,0.0,0.003159,1600,4,1,Excellent
S4B_BigBuckBunny_rep1,28,11,0.0,0.0,0.0,0.0,0,0,0,Excellent
S4B_BigBuckBunny_rep1,29,11,2.9e-05,9.1e-05,0.0,0.000316,40,1,1,Excellent
S4B_ElephantsDream_rep1,1,11,2.246814,3.674688,0.0,10.511852,3129091,2087,1,Excellent
S4B_ElephantsDream_rep1,2,10,5.661943,7.505582,0.0,18.388118,7172444,4782,1,Excellent
S4B_ElephantsDream_rep1,3,11,6.114264,9.880062,0.0,29.440908,8519328,5680,1,Excellent
S4B_ElephantsDream_rep1,4,11,6.334827,8.289427,0.0,22.459866,8825397,5885,1,Excellent
S4B_ElephantsDream_rep1,5,11,8.002975,10.227896,0.0,26.753507,11144217,7430,1,Excellent
S4B_ElephantsDream_rep1,6,11,8.697306,10.470593,0.0,31.691589,12119121,8081,1,Excellent
S4B_ElephantsDream_rep1,7,11,6.877584,10.492089,0.0,32.745898,9599472,6401,1,Excellent
S4B_ElephantsDream_rep1,8,11,7.430839,12.351391,0.0,32.494747,10348713,6901,1,Excellent
S4B_ElephantsDream_rep1,9,10,2.469135,4.346066,0.0,12.0753,3125937,2085,1,Excellent
S4B_ElephantsDream_rep1,10,11,2.987552,3.693959,0.0,10.945071,4166604,2780,1,Excellent
S4B_ElephantsDream_rep1,11,11,3.196261,4.849308,0.0,16.636685,4456614,2973,1,Excellent
S4B_ElephantsDream_rep1,12,11,4.20945,7.118247,0.0,25.470815,5861191,3909,1,Excellent
S4B_ElephantsDream_rep1,13,11,1.740732,2.513131,0.0,7.420018,2424805,1618,1,Excellent
S4B_ElephantsDream_rep1,14,11,2.511516,3.573896,0.0,9.753092,3500165,2335,1,Excellent
S4B_ElephantsDream_rep1,15,11,1.380807,2.578297,0.0,6.912786,1923922,1283,1,Excellent
S4B_ElephantsDream_rep1,16,11,2.352034,3.453811,0.0,10.065554,3275764,2185,1,Excellent
S4B_ElephantsDream_rep1,17,10,2.175004,3.501763,0.0,10.493407,2754331,1837,1,Excellent
S4B_ElephantsDream_rep1,18,11,2.646273,3.249577,0.0,9.386564,3687555,2460,1,Excellent
S4B_ElephantsDream_rep1,19,11,2.583789,4.119136,0.0,10.769744,3598020,2400,1,Excellent
S4B_ElephantsDream_rep1,20,11,2.165209,3.220092,0.0,7.737777,3023740,2018,1,Excellent
S4B_ElephantsDream_rep1,21,11,1.846167,2.381249,0.0,7.460772,2572401,1717,1,Excellent
S4B_ElephantsDream_rep1,22,11,3.140043,5.192567,0.0,14.085218,4378324,2920,1,Excellent
S4B_ElephantsDream_rep1,23,11,1.826779,3.902499,0.0,12.534458,2552853,1703,1,Excellent
S4B_ElephantsDream_rep1,24,10,0.001264,0.001548,0.0,0.00316,1600,4,1,Excellent
S4B_ElephantsDream_rep1,25,11,0.0,0.0,0.0,0.0,0,0,0,Excellent
S4B_ElephantsDream_rep1,26,11,0.0,0.0,0.0,0.0,0,0,0,Excellent
S4B_ElephantsDream_rep1,27,11,0.0,0.0,0.0,0.0,0,0,0,Excellent
S4B_ElephantsDream_rep1,28,11,3.7e-05,0.000118,0.0,0.00041,52,1,1,Excellent
S4B_ElephantsDream_rep1,29,11,2.9e-05,9.1e-05,0.0,0.000315,40,1,1,Excellent
S4B_OfForestAndMen_rep1,1,11,3.074886,4.737542,0.0,11.851862,4284398,2858,1,Excellent
S4B_OfForestAndMen_rep1,2,11,2.03503,3.022185,0.0,7.451212,2836284,1892,1,Excellent
S4B_OfForestAndMen_rep1,3,11,2.184365,4.694309,0.0,13.776836,3041602,2029,1,Excellent
S4B_OfForestAndMen_rep1,4,11,12.309298,20.179163,0.0,64.461899,17157096,11443,1,Excellent
S4B_OfForestAndMen_rep1,5,11,5.527875,7.049805,0.0,19.382704,7706514,5140,1,Excellent
S4B_OfForestAndMen_rep1,6,11,4.898596,7.888666,0.0,20.193849,6827039,4553,1,Excellent
S4B_OfForestAndMen_rep1,7,10,6.082827,8.671101,0.0,19.985004,7705000,5138,1,Excellent
S4B_OfForestAndMen_rep1,8,11,5.49921,8.375941,0.0,19.985004,7665961,5112,1,Excellent
S4B_OfForestAndMen_rep1,9,11,5.513381,7.470259,0.0,19.538462,7682288,5123,1,Excellent
S4B_OfForestAndMen_rep1,10,11,5.200242,7.530602,0.0,19.369836,7240469,4828,1,Excellent
S4B_OfForestAndMen_rep1,11,11,3.795771,6.276237,0.0,17.91846,5287539,3527,1,Excellent
S4B_OfForestAndMen_rep1,12,11,3.196575,6.157634,0.0,17.409768,4452831,2970,1,Excellent
S4B_OfForestAndMen_rep1,13,11,5.384572,7.650183,0.0,20.176725,7500437,5002,1,Excellent
S4B_OfForestAndMen_rep1,14,10,4.081902,7.869733,0.0,20.96674,5172731,3450,1,Excellent
S4B_OfForestAndMen_rep1,15,11,5.091832,7.207587,0.0,18.298925,7096634,4733,1,Excellent
S4B_OfForestAndMen_rep1,16,11,5.071537,7.483043,0.0,19.362665,7068922,4715,1,Excellent
S4B_OfForestAndMen_rep1,17,11,5.52703,6.942997,0.0,19.251714,7740131,5161,1,Excellent
S4B_OfForestAndMen_rep1,18,11,4.420298,7.348864,0.0,20.533933,6174096,4117,1,Excellent
S4B_OfForestAndMen_rep1,19,11,5.133634,6.95945,0.0,19.311662,7155385,4771,1,Excellent
S4B_OfForestAndMen_rep1,20,11,3.193785,5.741283,0.0,15.663179,4450142,2967,1,Excellent
S4B_OfForestAndMen_rep1,21,11,4.597734,6.922559,0.0,19.743084,6404038,4271,1,Excellent
S4B_OfForestAndMen_rep1,22,10,4.068526,7.844867,0.0,19.928321,5153574,3436,1,Excellent
S4B_OfForestAndMen_rep1,23,11,5.515229,6.549235,0.0,18.21899,7685460,5125,1,Excellent
S4B_OfForestAndMen_rep1,24,11,4.66873,6.227407,0.0,18.389724,6516175,4346,1,Excellent
S4B_OfForestAndMen_rep1,25,11,5.474662,6.292414,0.0,16.519503,7628927,5088,1,Excellent
S4B_OfForestAndMen_rep1,26,11,5.140118,8.248903,0.0,19.590319,7164557,4779,1,Excellent
S4B_OfForestAndMen_rep1,27,11,0.001147,0.001518,0.0,0.003158,1600,4,1,Excellent
S4B_OfForestAndMen_rep1,28,11,0.0,0.0,0.0,0.0,0,0,0,Excellent
S4B_OfForestAndMen_rep1,29,10,0.0,0.0,0.0,0.0,0,0,0,Excellent
S4B_RedBullPlayStreets_rep1,1,11,4.370373,7.403198,0.0,22.340399,6088181,4060,1,Excellent
S4B_RedBullPlayStreets_rep1,2,11,6.836148,9.369344,0.0,24.385174,9538030,6360,1,Excellent
S4B_RedBullPlayStreets_rep1,3,11,3.680488,6.3407,0.0,16.516038,5130508,3421,1,Excellent
S4B_RedBullPlayStreets_rep1,4,11,6.64369,10.601343,0.0,25.818853,9254468,6171,1,Excellent
S4B_RedBullPlayStreets_rep1,5,10,4.487332,8.582909,0.0,21.67884,5685669,3791,1,Excellent
S4B_RedBullPlayStreets_rep1,6,11,6.982984,10.331436,0.0,24.902842,9746905,6499,1,Excellent
S4B_RedBullPlayStreets_rep1,7,11,6.296885,9.24549,0.0,23.234879,8784403,5857,1,Excellent
S4B_RedBullPlayStreets_rep1,8,11,6.919268,8.97629,0.0,25.442227,9638323,6427,1,Excellent
S4B_RedBullPlayStreets_rep1,9,11,6.388033,8.823913,0.0,22.566634,8909477,5941,1,Excellent
S4B_RedBullPlayStreets_rep1,10,11,5.122939,7.526147,0.0,18.568964,7148405,4767,1,Excellent
S4B_RedBullPlayStreets_rep1,11,11,4.29628,9.006689,0.0,27.200624,5984174,3991,1,Excellent
S4B_RedBullPlayStreets_rep1,12,10,7.203033,9.099292,0.0,23.121689,9126974,6086,1,Excellent
S4B_RedBullPlayStreets_rep1,13,11,6.433143,10.274189,0.0,24.997336,8968278,5980,1,Excellent
S4B_RedBullPlayStreets_rep1,14,11,6.739689,10.35789,0.0,25.981876,9392318,6264,1,Excellent
S4B_RedBullPlayStreets_rep1,15,11,6.253091,9.728615,0.0,25.450419,8713394,5811,1,Excellent
S4B_RedBullPlayStreets_rep1,16,11,6.844464,8.810027,0.0,24.052081,9541046,6362,1,Excellent
S4B_RedBullPlayStreets_rep1,17,11,5.638891,8.346949,0.0,25.06447,7862023,5242,1,Excellent
S4B_RedBullPlayStreets_rep1,18,11,5.407066,7.883577,0.0,23.62276,7538157,5027,1,Excellent
S4B_RedBullPlayStreets_rep1,19,11,4.63404,6.145346,0.0,16.550499,6461623,4309,1,Excellent
S4B_RedBullPlayStreets_rep1,20,10,6.355859,9.374035,0.0,22.191413,8052884,5370,1,Excellent
S4B_RedBullPlayStreets_rep1,21,11,6.581116,10.287767,0.0,25.47629,9180962,6122,1,Excellent
S4B_RedBullPlayStreets_rep1,22,11,6.827913,9.941634,0.0,23.51872,9513462,6344,1,Excellent
S4B_RedBullPlayStreets_rep1,23,11,6.537715,9.564126,0.0,23.885358,9117488,6080,1,Excellent
S4B_RedBullPlayStreets_rep1,24,11,0.001148,0.001519,0.0,0.003157,1600,4,1,Excellent
S4B_RedBullPlayStreets_rep1,25,11,0.0,0.0,0.0,0.0,0,0,0,Excellent
S4B_RedBullPlayStreets_rep1,26,11,0.0,0.0,0.0,0.0,0,0,0,Excellent
S4B_RedBullPlayStreets_rep1,27,10,0.0,0.0,0.0,0.0,0,0,0,Excellent
S4B_RedBullPlayStreets_rep1,28,11,3.7e-05,0.000118,0.0,0.00041,52,1,1,Excellent
S4B_RedBullPlayStreets_rep1,29,11,3.7e-05,0.000118,0.0,0.00041,52,1,1,Excellent
S4B_TearsOfSteel_rep1,1,11,3.053323,3.897411,0.0,12.374312,4257993,2844,2,Excellent
S4B_TearsOfSteel_rep1,2,11,2.565497,2.772189,0.0,8.220195,3575117,2389,2,Excellent
S4B_TearsOfSteel_rep1,3,11,2.854043,3.354085,0.0,8.498073,3978332,2658,2,Excellent
S4B_TearsOfSteel_rep1,4,11,4.185345,6.464886,0.0,17.888655,5838877,3896,1,Excellent
S4B_TearsOfSteel_rep1,5,11,2.875468,5.128604,0.0,16.720947,4007974,2675,1,Excellent
S4B_TearsOfSteel_rep1,6,10,2.619106,3.265933,0.0,9.096388,3318151,2217,2,Excellent
S4B_TearsOfSteel_rep1,7,11,2.351674,2.530763,0.0,7.515534,3279116,2192,2,Excellent
S4B_TearsOfSteel_rep1,8,11,4.628527,5.535337,0.0,15.904549,6453937,4307,2,Excellent
S4B_TearsOfSteel_rep1,9,11,3.103904,3.210562,0.0,7.459299,4325963,2888,2,Excellent
S4B_TearsOfSteel_rep1,10,11,3.720293,5.577415,0.0,16.9428,5190454,3465,2,Excellent
S4B_TearsOfSteel_rep1,11,11,2.880415,4.883721,0.0,16.9428,4017688,2681,1,Excellent
S4B_TearsOfSteel_rep1,12,11,1.616792,1.862302,0.0,5.210831,2253883,1507,2,Excellent
S4B_TearsOfSteel_rep1,13,10,6.014359,12.327551,0.0,41.277711,7621158,5083,1,Excellent
S4B_TearsOfSteel_rep1,14,11,3.709163,3.834713,0.0,10.547932,5180637,3460,2,Excellent
S4B_TearsOfSteel_rep1,15,11,1.891185,2.326321,0.0,6.70666,2637252,1762,2,Excellent
S4B_TearsOfSteel_rep1,16,11,4.812085,5.866586,0.0,18.472915,6713744,4481,2,Excellent
S4B_TearsOfSteel_rep1,17,11,4.465294,6.550744,0.0,17.69571,6231797,4161,2,Excellent
S4B_TearsOfSteel_rep1,18,11,2.11115,2.282625,0.0,6.502863,2945425,1969,2,Excellent
S4B_TearsOfSteel_rep1,19,11,2.335024,3.9724,0.0,12.351478,3255431,2173,1,Excellent
S4B_TearsOfSteel_rep1,20,10,3.644309,4.085143,0.0,11.933519,4618940,3084,2,Excellent
S4B_TearsOfSteel_rep1,21,11,1.965217,2.545217,0.0,8.263489,2746687,1836,2,Excellent
S4B_TearsOfSteel_rep1,22,11,5.944864,12.79941,0.0,44.840524,8295401,5534,1,Excellent
S4B_TearsOfSteel_rep1,23,11,2.157967,3.023875,0.0,7.454886,3010192,2008,1,Excellent
S4B_TearsOfSteel_rep1,24,11,5.418502,6.471509,0.0,17.505857,7563329,5045,1,Excellent
S4B_TearsOfSteel_rep1,25,11,25.444629,33.492745,0.0,104.724331,35498442,23675,2,Excellent
S4B_TearsOfSteel_rep1,26,10,17.366057,35.409733,0.0,102.297057,22171018,14794,2,Excellent
S4B_TearsOfSteel_rep1,27,11,0.0,0.0,0.0,0.0,0,0,0,Excellent
S4B_TearsOfSteel_rep1,28,11,0.0,0.0,0.0,0.0,0,0,0,Excellent
S4B_TearsOfSteel_rep1,29,11,0.0,0.0,0.0,0.0,0,0,0,Excellent
S4B_TheSwissAccount_rep1,1,11,3.558865,7.104154,0.0,20.831059,4964901,3312,1,Excellent
S4B_TheSwissAccount_rep1,2,11,2.487699,2.853005,0.0,7.863137,3469805,2315,1,Excellent
S4B_TheSwissAccount_rep1,3,11,2.957946,4.767474,0.0,15.029586,4124113,2752,1,Excellent
S4B_TheSwissAccount_rep1,4,11,4.350131,6.224393,0.0,16.753325,6069635,4048,1,Excellent
S4B_TheSwissAccount_rep1,5,11,2.388204,4.019992,0.0,12.857643,3338020,2227,1,Excellent
S4B_TheSwissAccount_rep1,6,11,4.55872,5.447503,0.0,15.842115,6363781,4247,1,Excellent
S4B_TheSwissAccount_rep1,7,10,4.599964,6.51704,0.0,16.546784,5832872,3890,1,Excellent
S4B_TheSwissAccount_rep1,8,11,3.308553,5.428889,0.0,14.88082,4618778,3080,1,Excellent
S4B_TheSwissAccount_rep1,9,11,3.679891,4.822961,0.0,13.765319,5133363,3424,1,Excellent
S4B_TheSwissAccount_rep1,10,11,3.775561,4.557711,0.0,11.706022,5271056,3516,1,Excellent
S4B_TheSwissAccount_rep1,11,11,3.278482,3.585597,0.0,7.576799,4581433,3056,1,Excellent
S4B_TheSwissAccount_rep1,12,11,3.432067,5.607736,0.0,13.760843,4798586,3201,1,Excellent
