run_id,window_index,n_samples,rtt_samples,throughput_mean,throughput_std,throughput_min,throughput_max,jitter_mean,jitter_p95,reorder_rate,reorder_count,rtt_mean,rtt_p95,rtt_std,total_bytes,total_packets,active_flows,vc_indeks_slot,vc_sesi_durasi_burst,vc_sesi_n_byte,vc_sesi_n_paket,vc_sesi_n_slot_aktif,vc_sesi_pkt_cvar,vc_sesi_pkt_kurt,vc_sesi_pkt_maks,vc_sesi_pkt_mean,vc_sesi_pkt_min,vc_sesi_pkt_skew,vc_sesi_pkt_std,vc_sesi_pkt_var,vc_sesi_rasio_aktif,vc_sesi_reg_intercept,vc_sesi_reg_slope,vc_sesi_t_ke_pertama,vc_sesi_t_stlh_terakhir,vc_sesi_tp_burst,vc_sesi_tp_rata,vc_sesi_vol_cvar,vc_sesi_vol_kurt,vc_sesi_vol_maks,vc_sesi_vol_mean,vc_sesi_vol_min,vc_sesi_vol_skew,vc_sesi_vol_std,vc_sesi_vol_var,vc_slot_durasi_burst,vc_slot_n_byte,vc_slot_n_paket,vc_slot_n_slot_aktif,vc_slot_pkt_cvar,vc_slot_pkt_kurt,vc_slot_pkt_maks,vc_slot_pkt_mean,vc_slot_pkt_min,vc_slot_pkt_skew,vc_slot_pkt_std,vc_slot_pkt_var,vc_slot_rasio_aktif,vc_slot_reg_intercept,vc_slot_reg_slope,vc_slot_t_ke_pertama,vc_slot_t_stlh_terakhir,vc_slot_tp_burst,vc_slot_tp_rata,vc_slot_vol_cvar,vc_slot_vol_kurt,vc_slot_vol_maks,vc_slot_vol_mean,vc_slot_vol_min,vc_slot_vol_skew,vc_slot_vol_std,vc_slot_vol_var,vc_trend_durasi_burst,vc_trend_n_byte,vc_trend_n_paket,vc_trend_n_slot_aktif,vc_trend_pkt_cvar,vc_trend_pkt_kurt,vc_trend_pkt_maks,vc_trend_pkt_mean,vc_trend_pkt_min,vc_trend_pkt_skew,vc_trend_pkt_std,vc_trend_pkt_var,vc_trend_rasio_aktif,vc_trend_reg_intercept,vc_trend_reg_slope,vc_trend_t_ke_pertama,vc_trend_t_stlh_terakhir,vc_trend_tp_burst,vc_trend_tp_rata,vc_trend_vol_cvar,vc_trend_vol_kurt,vc_trend_vol_maks,vc_trend_vol_mean,vc_trend_vol_min,vc_trend_vol_skew,vc_trend_vol_std,vc_trend_vol_var,label
CONT_s4_throughput_BigBuckBunny,12,,,1.223411,,,,,,,,,,,,,,12,141.727,7553361.0,7832.0,818.0,2.158612,83.680315,202.0,5.65896,0.0,7.978118,12.215498,149.218387,0.59104,-652922.404179,50076.756461,0.204,0.151,0.426361,0.425296,2.69776,89.929515,238605.0,5457.63078,0.0,8.629314,14723.377975,216777858.998068,8.051,1530671.0,1240.0,29.0,2.798742,8.934957,202.0,12.783505,0.0,2.990235,35.777736,1280.046392,0.298969,-340859.86738,179213.958957,1.798,0.151,1.520975,1.224537,2.846457,7.588178,238605.0,15780.113402,0.0,2.858267,44917.42029,2017574645.476589,29.806,2320741.0,1941.0,52.0,3.766184,19.465963,202.0,6.670103,0.0,4.25187,25.120834,631.05631,0.178694,-94829.097192,55751.256308,0.043,0.151,0.622892,0.618864,3.873061,18.521149,238605.0,7975.054983,0.0,4.215314,30887.874192,954060772.100415,Degraded
CONT_s4_throughput_BigBuckBunny,13,,,2.6198,,,,,,,,,,,,,,13,151.862,10842726.0,10496.0,862.0,3.54217,391.363,691.0,7.087103,0.0,16.452876,25.103728,630.197138,0.582039,-953945.697454,56204.067869,0.204,0.016,0.571188,0.570362,4.250596,386.461118,851818.0,7321.219446,0.0,16.412566,31119.547875,968426259.918703,9.721,3289365.0,2664.0,44.0,3.071733,38.77138,691.0,27.463918,0.0,5.638197,84.361828,7116.917955,0.453608,-141487.256772,361000.040629,0.263,0.016,2.707018,2.631492,3.098799,37.148947,851818.0,33910.979381,0.0,5.495536,105083.30118,11042500186.93707,28.496,5185947.0,4217.0,81.0,3.770173,82.606088,691.0,14.491409,0.0,7.716455,54.635113,2984.995616,0.278351,-1019572.832783,171254.339017,1.488,0.016,1.455909,1.382919,3.816493,79.50414,851818.0,17821.123711,0.0,7.542201,68014.202069,4625931683.150164,Degraded
CONT_s4_throughput_BigBuckBunny,14,,,1.956164,,,,,,,,,,,,,,14,161.808,13276752.0,12456.0,915.0,3.462257,269.714666,691.0,7.898542,0.0,13.228893,27.346779,747.846299,0.580216,-1446313.020664,65637.449302,0.204,0.07,0.65642,0.65531,4.050934,260.493334,851818.0,8418.993025,0.0,13.036415,34104.783711,1163136272.006932,9.843,2434026.0,1960.0,53.0,2.409453,11.305864,303.0,20.416667,0.0,3.075269,49.192996,2419.950877,0.552083,219816.026506,249983.171301,0.087,0.07,1.97828,1.947221,2.463124,10.400175,377871.0,25354.4375,0.0,2.970692,62451.113171,3900141536.311841,28.132,7254062.0,5864.0,126.0,2.97589,55.263784,691.0,20.22069,0.0,6.096046,60.174541,3620.975349,0.434483,-909704.906267,283480.438882,1.798,0.07,2.062864,1.934417,3.011769,51.957323,851818.0,25014.006897,0.0,5.880824,75336.3986,5675572954.013796,Good
CONT_s4_throughput_BigBuckBunny,15,,,0.315776,,,,,,,,,,,,,,15,171.863,13673597.0,12913.0,989.0,3.444022,285.799572,691.0,7.713859,0.0,13.612405,26.5667,705.789563,0.5908,-1863278.723105,73169.368075,0.204,0.015,0.636488,0.635678,4.055678,276.218528,851818.0,8168.218041,0.0,13.421767,33127.664227,1097442137.125772,8.915,396845.0,457.0,74.0,0.766492,0.576036,16.0,4.71134,0.0,0.587533,3.611206,13.040808,0.762887,-24417.532165,42286.778897,1.07,0.015,0.356114,0.317476,0.866486,1.84861,16979.0,4091.185567,0.0,1.155827,3544.954467,12566702.17354,29.722,6120236.0,5081.0,171.0,3.256277,69.943475,691.0,17.52069,0.0,7.095018,57.052224,3254.956318,0.589655,903998.217713,213526.167582,0.263,0.015,1.647328,1.632063,3.388032,65.77898,851818.0,21104.262069,0.0,6.85102,71501.913207,5112523592.235578,Good
CONT_s4_throughput_BigBuckBunny,16,,,0.342672,,,,,,,,,,,,,,16,181.82,14100148.0,13377.0,1069.0,3.421012,301.80533,691.0,7.557627,0.0,13.984341,25.854734,668.467282,0.603955,-2141647.234262,77914.15921,0.204,0.058,0.6204,0.619508,4.04674,291.81407,851818.0,7966.185311,0.0,13.793092,32237.081309,1039229411.297467,9.854,426551.0,464.0,80.0,0.664288,-0.220699,13.0,4.833333,0.0,0.285845,3.210728,10.308772,0.833333,5432.474085,42463.348608,0.088,0.058,0.346297,0.341241,0.7715,1.972718,16280.0,4443.239583,0.0,1.131491,3427.957912,11750895.447259,29.855,3257422.0,2881.0,207.0,2.94256,41.582571,303.0,9.968858,0.0,5.76748,29.333968,860.481666,0.716263,1131031.251865,83199.037177,0.087,0.058,0.872865,0.868646,3.312003,39.089433,377871.0,11271.356401,0.0,5.62924,37330.76698,1393586163.292676,Good
CONT_s4_throughput_BigBuckBunny,17,,,0.340285,,,,,,,,,,,,,,17,191.779,14523638.0,13840.0,1143.0,3.397814,317.595336,691.0,7.416935,0.0,14.339334,25.201362,635.108646,0.61254,-2320152.201813,80795.671816,0.204,0.099,0.605849,0.604893,4.036722,307.240344,851818.0,7783.300107,0.0,14.148878,31419.01946,987154783.82517,9.855,423490.0,463.0,74.0,0.760488,-0.738848,15.0,4.822917,0.0,0.221851,3.667768,13.452522,0.770833,1392.725181,42625.783537,0.046,0.099,0.343777,0.338792,0.8996,0.341563,16483.0,4411.354167,0.0,0.856171,3968.454821,15748633.662719,28.831,1246886.0,1384.0,228.0,0.728999,-0.101748,16.0,4.788927,0.0,0.371158,3.491122,12.187933,0.788927,-25439.510154,42510.120939,1.07,0.099,0.345985,0.332503,0.844808,1.255275,16979.0,4314.484429,0.0,1.029931,3644.910665,13285373.757569,Good
CONT_s4_throughput_BigBuckBunny,18,,,0.338117,,,,,,,,,,,,,,18,201.84,14949060.0,14289.0,1214.0,3.378409,333.412263,691.0,7.279165,0.0,14.685179,24.591992,604.766064,0.618441,-2424222.277919,82391.341966,0.204,0.038,0.592511,0.591802,4.025477,322.699402,851818.0,7615.415181,0.0,14.495252,30655.678504,939770624.556896,9.958,425422.0,449.0,71.0,0.812123,-0.874249,13.0,4.628866,0.0,0.284504,3.75921,14.131658,0.731959,2041.991685,42555.278386,0.004,0.038,0.341773,0.340338,0.965664,-0.010719,14953.0,4385.793814,0.0,0.859063,4235.201727,17936933.665378,29.874,1275463.0,1376.0,225.0,0.744267,-0.64631,15.0,4.761246,0.0,0.256484,3.54364,12.557382,0.778547,4980.35353,42535.523906,0.088,0.038,0.341558,0.340123,0.879035,0.593844,16483.0,4413.366782,0.0,0.926039,3879.504864,15050557.990004,Degraded
CONT_s4_throughput_BigBuckBunny,19,,,0.565765,,,,,,,,,,,,,,19,211.804,15653351.0,15038.0,1297.0,3.291954,347.966186,691.0,7.303545,0.0,14.978631,24.042937,578.06282,0.629917,-2476800.328754,83157.848198,0.204,0.074,0.591239,0.590464,3.940642,337.459294,851818.0,7602.404565,0.0,14.807961,29958.354645,897503013.014577,9.86,704291.0,749.0,83.0,0.729471,0.106798,27.0,7.802083,0.0,0.518808,5.691397,32.391996,0.864583,-67034.543062,72046.286236,0.066,0.074,0.571433,0.563433,0.794076,-0.529039,22794.0,7336.364583,0.0,0.535024,5825.631654,33937984.170943,29.88,1553203.0,1661.0,228.0,0.815098,0.948958,27.0,5.747405,0.0,0.778428,4.684698,21.946391,0.788927,-38807.033782,46905.969325,0.046,0.074,0.415851,0.414187,0.917031,0.340459,22794.0,5374.404844,0.0,0.911699,4928.497665,24290089.234838,Degraded
CONT_s4_throughput_BigBuckBunny,20,,,0.260612,,,,,,,,,,,,,,20,221.869,15981687.0,15391.0,1330.0,3.297831,362.028956,691.0,7.138683,0.0,15.257172,23.542168,554.233658,0.616883,-2492114.569427,83373.487247,0.204,0.009,0.576257,0.575704,3.954554,352.074289,851818.0,7412.656308,0.0,15.113879,29313.747355,859295783.98159,9.961,328336.0,353.0,33.0,1.653577,0.899414,22.0,3.639175,0.0,1.438659,6.017657,36.212199,0.340206,-25287.982723,25961.606942,0.03,0.009,0.263697,0.262669,1.6716,1.119985,21508.0,3384.907216,0.0,1.467249,5658.209972,32015340.085052,29.987,1458049.0,1551.0,187.0,1.033038,0.32812,27.0,5.348276,0.0,0.888302,5.524974,30.525343,0.644828,-35827.197449,50442.938593,0.004,0.009,0.388982,0.388813,1.099588,0.085926,22794.0,5027.755172,0.0,0.947814,5528.45705,30563837.355077,Degraded
CONT_s4_throughput_BigBuckBunny,21,,,0.784988,,,,,,,,,,,,,,21,231.842,16960162.0,16311.0,1426.0,3.181796,377.291647,691.0,7.242895,0.0,15.558022,23.045415,531.091131,0.633215,-2495691.796356,83420.356807,0.204,0.036,0.585232,0.584627,3.809672,367.145022,851818.0,7531.155417,0.0,15.41929,28691.234333,823186927.568906,9.869,978475.0,920.0,96.0,0.2541,-0.7642,14.0,9.583333,4.0,0.082888,2.435123,5.929825,1.0,9077.730389,98659.365845,0.095,0.036,0.793171,0.78278,0.225347,0.747376,18104.0,10192.447917,4552.0,0.410387,2296.833004,5275441.84989,29.898,2011102.0,2022.0,212.0,0.795209,-0.402794,27.0,6.99654,0.0,0.281282,5.563708,30.954849,0.733564,-56057.335397,62281.243758,0.066,0.036,0.538123,0.536294,0.80578,-0.769195,22794.0,6958.83045,0.0,0.201906,5607.289466,31441695.155181,Degraded
CONT_s4_throughput_BigBuckBunny,22,,,0.632668,,,,,,,,,,,,,,22,241.813,17748468.0,17101.0,1478.0,3.1089,388.260902,691.0,7.28322,0.0,15.728412,22.642802,512.696489,0.629472,-2492494.197539,83380.694726,0.204,0.065,0.58718,0.586527,3.725339,379.507188,851818.0,7558.972743,0.0,15.639807,28159.739485,792970927.876548,9.867,788306.0,790.0,52.0,1.095656,-1.374105,26.0,8.229167,0.0,0.473505,9.016335,81.294298,0.541667,-792.066241,55802.184333,0.068,0.065,0.639145,0.630645,1.122157,-1.360056,25275.0,8211.520833,0.0,0.517901,9214.617985,84909184.610088,29.905,2095117.0,2063.0,181.0,0.964018,-0.54927,26.0,7.138408,0.0,0.56712,6.881553,47.355777,0.626298,-247205.489724,72326.752573,0.03,0.065,0.560473,0.558698,0.962083,-0.558506,25275.0,7249.539792,0.0,0.544888,6974.659394,48645873.659001,Degraded
CONT_s4_throughput_BigBuckBunny,23,,,1.646089,,,,,,,,,,,,,,23,251.807,19804881.0,19118.0,1574.0,2.858613,390.665631,691.0,7.822422,0.0,15.626187,22.361274,500.026578,0.644026,-2543988.912642,84005.403917,0.204,0.071,0.629208,0.628522,3.423105,386.046276,851818.0,8103.470131,0.0,15.665875,27739.027684,769453656.864847,9.89,2056413.0,2017.0,96.0,0.145433,0.928986,29.0,21.010417,12.0,-0.25693,3.055607,9.336732,1.0,19911.836739,205523.959735,0.039,0.071,1.663428,1.64513,0.147643,2.384298,30306.0,21420.96875,10694.0,-0.855328,3162.665726,10002454.49375,29.834,3823194.0,3727.0,244.0,0.622718,-1.10336,29.0,12.940972,0.0,-0.16262,8.058583,64.940754,0.847222,-214096.038286,116121.18359,0.095,0.071,1.025191,1.019518,0.617122,-1.09854,30306.0,13274.979167,0.0,-0.197558,8192.279279,67113439.783537,Degraded
CONT_s4_throughput_BigBuckBunny,24,,,1.62179,,,,,,,,,,,,,,24,261.834,21837623.0,21123.0,1670.0,2.655746,393.659338,691.0,8.316142,0.0,15.547481,22.085561,487.772012,0.65748,-2673037.971973,85516.117882,0.204,0.044,0.66722,0.666589,3.179008,393.026391,851818.0,8597.48937,0.0,15.708342,27331.483478,747009989.084173,9.922,2032742.0,2005.0,96.0,0.164822,10.357782,29.0,20.885417,1.0,-1.860424,3.442367,11.84989,1.0,20864.67398,205255.182145,0.034,0.044,1.638978,1.626194,0.16081,14.239769,26679.0,21174.395833,52.0,-2.872488,3405.050133,11594366.410088,29.888,4877461.0,4812.0,244.0,0.500738,-0.088018,29.0,16.708333,0.0,-1.131476,8.366496,69.998258,0.847222,-659280.228992,177787.666174,0.068,0.044,1.30553,1.300656,0.50606,-0.175026,30306.0,16935.628472,0.0,-1.148119,8570.43712,73452392.429431,Good
CONT_s4_throughput_BigBuckBunny,25,,,1.133094,,,,,,,,,,,,,,25,271.868,23258731.0,22591.0,1766.0,2.535009,404.442625,691.0,8.570182,0.0,15.704948,21.725491,471.99697,0.669954,-2837983.222382,87377.530016,0.204,0.01,0.684412,0.683874,3.04403,405.625308,851818.0,8823.49431,0.0,15.924334,26858.978068,721404702.86031,9.93,1421108.0,1468.0,96.0,0.184701,0.117344,23.0,15.291667,8.0,0.340269,2.824392,7.977193,1.0,13317.898035,141613.792471,0.06,0.01,1.144901,1.136886,0.180815,-0.295843,20977.0,14803.208333,7589.0,-0.133964,2676.645544,7164431.366667,29.951,5510263.0,5490.0,288.0,0.214957,0.568238,29.0,19.0625,1.0,-0.4175,4.097622,16.790505,1.0,171675.318018,187636.630806,0.039,0.01,1.471807,1.469403,0.227439,0.381934,30306.0,19132.857639,52.0,-0.631715,4351.555278,18936033.335063,Good
CONT_s4_throughput_BigBuckBunny,26,,,1.130016,,,,,,,,,,,,,,26,281.813,24663567.0,24017.0,1861.0,2.431283,415.539621,691.0,8.794215,0.0,15.872295,21.381228,457.156904,0.681435,-3009740.633794,89246.239122,0.204,0.065,0.70014,0.699472,2.924776,418.177504,851818.0,9030.96558,0.0,16.137847,26413.55544,697675910.973175,9.841,1404836.0,1426.0,95.0,0.15714,-0.255895,21.0,15.010526,10.0,0.270953,2.358753,5.563718,1.0,14014.676157,141361.859951,0.094,0.065,1.142027,1.123869,0.154714,0.736314,19508.0,14787.747368,7977.0,-0.511574,2287.870649,5234352.105711,29.901,4858686.0,4899.0,287.0,0.232653,0.308925,29.0,17.069686,1.0,0.193656,3.971316,15.771351,1.0,301519.8679,156853.783518,0.034,0.065,1.299939,1.29565,0.243844,0.040713,26679.0,16929.219512,52.0,0.023996,4128.086655,17041099.430667,Good
CONT_s4_throughput_BigBuckBunny,27,,,1.032281,,,,,,,,,,,,,,27,290.945,25950243.0,25235.0,1948.0,2.357228,427.18804,691.0,8.929582,0.0,16.057491,21.049062,443.063004,0.689314,-3186611.027195,91104.172976,0.204,0.933,0.713544,0.710766,2.830684,430.597224,851818.0,9182.676221,0.0,16.346765,25993.257625,675649441.976192,9.027,1286676.0,1218.0,87.0,0.370928,2.089789,23.0,12.821053,0.0,-1.392174,4.755689,22.616573,0.915789,24986.772209,137888.809913,0.04,0.933,1.140291,1.029341,0.35594,2.724286,21239.0,13543.957895,0.0,-1.646563,4820.838754,23240486.296081,29.007,4112620.0,4112.0,278.0,0.252469,5.03075,23.0,14.377622,0.0,-1.474332,3.629903,13.176199,0.972028,18745.460608,141013.749416,0.06,0.933,1.134242,1.096699,0.242188,6.021524,21239.0,14379.79021,0.0,-1.840545,3482.61154,12128583.141799,Good
CONT_s4_throughput_BigBuckBunny,28,,,0.000872,,,,,,,,,,,,,,28,300.395,25951344.0,25242.0,1955.0,2.40322,437.57544,691.0,8.638604,0.0,16.225847,20.760468,430.997044,0.669062,-3316045.426264,92420.525831,0.204,1.483,0.691126,0.687266,2.884106,442.459128,851818.0,8881.36345,0.0,16.554391,25614.790617,656117498.337561,8.507,1101.0,7.0,7.0,3.584427,8.792937,1.0,0.072917,0.0,3.285261,0.261365,0.068311,0.072917,367.241945,80.526083,0.01,1.483,0.001035,0.000881,3.635872,10.476035,198.0,11.46875,0.0,3.460638,41.698909,1738.799013,28.423,2692613.0,2651.0,189.0,0.785387,-1.581914,23.0,9.269231,0.0,-0.31531,7.279934,52.997436,0.660839,371937.178539,98304.950365,0.094,1.483,0.757869,0.71803,0.784011,-1.616859,21239.0,9414.730769,0.0,-0.360347,7381.254491,54482917.867611,Good
CONT_s4_throughput_ElephantsDream,1,,,0.279675,,,,,,,,,,,,,,1,31.493,1023383.0,1185.0,215.0,0.984074,3.497501,25.0,3.834951,0.0,1.412447,3.773877,14.242151,0.695793,1538.068073,31574.357064,0.027,0.014,0.259965,0.259627,1.122742,2.833129,19278.0,3311.919094,0.0,1.652411,3718.430777,13826727.444732,9.817,350299.0,416.0,76.0,0.89117,8.269796,25.0,4.244898,0.0,2.027966,3.782928,14.310541,0.77551,6161.66385,32361.380964,0.169,0.014,0.285463,0.280239,0.985467,4.881688,19278.0,3574.479592,0.0,1.92385,3522.530786,12408223.138754,31.493,1023383.0,1185.0,215.0,0.984074,3.497501,25.0,3.834951,0.0,1.412447,3.773877,14.242151,0.695793,1538.068073,31574.357064,0.027,0.014,0.259965,0.259627,1.122742,2.833129,19278.0,3311.919094,0.0,1.652411,3718.430777,13826727.444732,Degraded
CONT_s4_throughput_ElephantsDream,2,,,0.204232,,,,,,,,,,,,,,2,40.801,1276880.0,1510.0,254.0,1.070505,2.439924,25.0,3.719212,0.0,1.278726,3.981435,15.851828,0.625616,1149.21799,31717.770889,0.027,0.706,0.250362,0.245944,1.204608,3.307667,20038.0,3145.024631,0.0,1.700796,3788.522402,14352901.989515,9.206,253497.0,325.0,39.0,1.367751,0.570037,20.0,3.350515,0.0,1.089272,4.582669,21.000859,0.402062,37137.721866,21275.786677,0.088,0.706,0.220289,0.202798,1.52173,4.848523,20038.0,2613.371134,0.0,1.92912,3976.845566,15815300.652491,40.801,1276880.0,1510.0,254.0,1.070505,2.439924,25.0,3.719212,0.0,1.278726,3.981435,15.851828,0.625616,1149.21799,31717.770889,0.027,0.706,0.250362,0.245944,1.204608,3.307667,20038.0,3145.024631,0.0,1.700796,3788.522402,14352901.989515,Degraded
CONT_s4_throughput_ElephantsDream,3,,,0.125332,,,,,,,,,,,,,,3,50.411,1433689.0,1712.0,280.0,1.180539,2.164157,25.0,3.396825,0.0,1.305804,4.010085,16.080785,0.555556,35853.25756,29476.668007,0.027,1.096,0.22752,0.222562,1.318092,3.655328,20038.0,2844.621032,0.0,1.786348,3749.473523,14058551.69904,8.074,156809.0,202.0,26.0,1.876797,1.971624,16.0,2.061224,0.0,1.69957,3.868499,14.965285,0.265306,-15695.465041,19391.136083,0.83,1.096,0.155372,0.125447,2.075781,7.362831,16978.0,1600.091837,0.0,2.500414,3321.439618,11031961.135809,28.735,760605.0,943.0,141.0,1.297507,2.693703,25.0,3.21843,0.0,1.417502,4.175934,17.438426,0.481229,62539.289518,25779.366569,0.169,1.096,0.211757,0.202828,1.422733,5.032794,20038.0,2595.921502,0.0,1.971702,3693.303378,13640489.839707,Critical
CONT_s4_throughput_ElephantsDream,4,,,0.22119,,,,,,,,,,,,,,4,61.453,1711000.0,2093.0,321.0,1.220414,1.980143,25.0,3.476744,0.0,1.310029,4.243067,18.003618,0.533223,71261.794893,27588.289031,0.027,0.054,0.222739,0.222446,1.343659,3.698548,20038.0,2842.192691,0.0,1.78047,3818.937933,14584286.93785,9.815,277311.0,381.0,41.0,1.360007,0.754204,23.0,3.887755,0.0,1.147601,5.287376,27.956343,0.418367,31690.066925,19520.503089,0.131,0.054,0.22603,0.221849,1.476691,3.651755,20038.0,2829.704082,0.0,1.739024,4178.59875,17460687.509468,29.858,687617.0,908.0,106.0,1.505047,1.21846,23.0,3.098976,0.0,1.326618,4.664104,21.753869,0.361775,41791.318665,19891.062083,0.088,0.054,0.184237,0.183365,1.647758,4.968785,20038.0,2346.8157,0.0,2.012113,3866.985314,14953575.417972,Critical
CONT_s4_throughput_ElephantsDream,5,,,0.459212,,,,,,,,,,,,,,5,71.3,2288019.0,2738.0,408.0,1.103926,1.156526,25.0,3.911429,0.0,1.059932,4.317928,18.644504,0.582857,45572.481864,28708.623669,0.027,0.207,0.25672,0.25588,1.217217,2.417447,20038.0,3268.598571,0.0,1.491764,3978.594299,15829212.598281,9.745,577019.0,645.0,87.0,0.577193,0.052557,17.0,6.581633,0.0,0.111353,3.79887,14.431412,0.887755,6626.549211,58609.868116,0.048,0.207,0.473694,0.461615,0.671789,0.374117,16280.0,5887.94898,0.0,0.610522,3955.459055,15645656.337576,28.963,1011139.0,1228.0,154.0,1.134286,0.059894,23.0,4.176871,0.0,0.817218,4.737766,22.446426,0.52381,-121141.879915,32517.312903,0.83,0.207,0.279291,0.269637,1.229253,1.50942,20038.0,3439.248299,0.0,1.25265,4227.705144,17873490.78114,Critical
CONT_s4_throughput_ElephantsDream,6,,,0.618395,,,,,,,,,,,,,,6,81.462,3057575.0,3625.0,502.0,0.999953,0.811568,27.0,4.548306,0.0,0.848291,4.548095,20.685164,0.629862,-44778.368315,32234.331911,0.027,0.045,0.30027,0.300005,1.087553,1.437819,21567.0,3836.355082,0.0,1.173539,4172.238365,17407572.97803,9.752,769556.0,887.0,94.0,0.370173,8.610305,27.0,9.14433,0.0,1.182297,3.384984,11.458119,0.969072,12914.963016,76861.212511,0.203,0.045,0.631301,0.615645,0.393962,5.707479,21567.0,7933.56701,0.0,1.013269,3125.520196,9768876.498067,29.824,1623886.0,1913.0,222.0,0.725906,0.599691,27.0,6.52901,0.0,0.278165,4.739445,22.46234,0.757679,-178128.407257,55258.794628,0.131,0.045,0.435592,0.433036,0.778546,0.667052,21567.0,5542.273038,0.0,0.54396,4314.9146,18618488.007387,Degraded
CONT_s4_throughput_ElephantsDream,7,,,0.610473,,,,,,,,,,,,,,7,91.444,3819358.0,4460.0,598.0,0.917906,0.35376,27.0,4.988814,0.0,0.643951,4.579262,20.96964,0.668904,-174090.836348,36723.774965,0.027,0.063,0.334137,0.333809,0.991735,0.787481,21567.0,4272.212528,0.0,0.929804,4236.901815,17951336.993975,9.879,761783.0,835.0,96.0,0.342628,1.348988,17.0,8.608247,0.0,-0.055785,2.949423,8.699098,0.989691,6251.579757,76519.898335,0.058,0.063,0.616891,0.609426,0.362645,2.826195,18674.0,7853.43299,0.0,0.307174,2848.006997,8111143.852234,29.889,2108358.0,2367.0,277.0,0.439392,2.998999,27.0,8.106164,0.0,0.219926,3.561781,12.686285,0.94863,-72181.021163,71580.886961,0.048,0.063,0.564317,0.562229,0.480061,1.935756,21567.0,7220.40411,0.0,0.374035,3466.237807,12014804.537165,Degraded
CONT_s4_throughput_ElephantsDream,8,,,0.610717,,,,,,,,,,,,,,8,101.449,4583155.0,5288.0,693.0,0.852479,0.092828,27.0,5.336024,0.0,0.473594,4.548849,20.692024,0.699294,-315689.889714,41136.529526,0.027,0.058,0.361415,0.361113,0.917967,0.396668,21567.0,4624.778002,0.0,0.743187,4245.394174,18023371.690061,9.902,763797.0,828.0,95.0,0.306732,1.457349,15.0,8.536082,0.0,-0.60281,2.618292,6.855455,0.979381,9556.862222,76248.990739,0.04,0.058,0.617085,0.611038,0.337318,1.874125,16448.0,7874.195876,0.0,0.12092,2656.109658,7054918.513316,29.739,2295136.0,2550.0,285.0,0.342657,5.725541,27.0,8.762887,0.0,0.464029,3.002665,9.015997,0.979381,14581.422934,76488.037269,0.203,0.058,0.617408,0.612036,0.364297,4.051158,21567.0,7887.065292,0.0,0.564282,2873.235392,8255481.61986,Degraded
CONT_s4_throughput_ElephantsDream,9,,,0.495317,,,,,,,,,,,,,,9,110.633,5202659.0,5979.0,772.0,0.827898,-0.091478,27.0,5.495404,0.0,0.384296,4.549632,20.699151,0.709559,-453307.060179,45027.599237,0.027,0.874,0.37621,0.373171,0.88929,0.182481,21567.0,4781.855699,0.0,0.645157,4252.457753,18083396.93868,9.081,619504.0,691.0,79.0,0.596344,-0.878438,15.0,7.123711,0.0,-0.528705,4.24818,18.047036,0.814433,31848.407524,67602.195087,0.045,0.874,0.545758,0.495603,0.626971,-0.60211,15389.0,6386.639175,0.0,-0.287815,4004.237529,16033918.191366,29.068,2145084.0,2354.0,270.0,0.420887,0.645454,17.0,8.089347,0.0,-0.695204,3.404701,11.59199,0.927835,18717.455262,75183.980273,0.058,0.874,0.590363,0.572022,0.446129,1.079677,18674.0,7371.42268,0.0,-0.324399,3288.603483,10814912.865553,Degraded
CONT_s4_throughput_ElephantsDream,10,,,0.373058,,,,,,,,,,,,,,10,120.639,5669159.0,6459.0,798.0,1.123885,81.756729,107.0,5.450633,0.0,5.934682,6.125887,37.526488,0.673418,-547645.808106,47471.126645,0.027,0.868,0.375942,0.373174,1.3018,133.135286,123348.0,4784.100422,0.0,8.265489,6227.94393,38787285.59717,8.769,466500.0,480.0,26.0,3.052558,25.915143,107.0,4.948454,0.0,4.876794,15.105443,228.174399,0.268041,19164.641716,46047.158195,0.363,0.868,0.42559,0.3732,3.439484,30.870582,123348.0,4809.278351,0.0,5.337781,16541.433679,273619028.140464,29.092,1849801.0,1999.0,200.0,1.34969,58.467517,107.0,6.869416,0.0,6.407959,9.27158,85.962199,0.687285,118098.678957,62256.059035,0.04,0.868,0.508676,0.49328,1.571505,75.913998,123348.0,6356.704467,0.0,7.577989,9989.594724,99792002.753739,Degraded
CONT_s4_throughput_ElephantsDream,11,,,3.20207,,,,,,,,,,,,,,11,130.643,9672635.0,9697.0,808.0,8.226329,1017.368608,2108.0,7.563963,0.0,30.80624,62.223648,3871.782401,0.630265,-787260.110273,53063.251883,0.027,0.864,0.592309,0.588297,10.223344,1024.364226,2615786.0,7544.957098,0.0,30.962263,77134.695432,5949761239.405651,8.047,4003476.0,3238.0,10.0,6.730122,73.917881,2108.0,33.381443,0.0,8.426351,224.661201,50472.655069,0.103093,-1209563.251955,541367.121698,1.089,0.864,3.980093,3.202781,6.752457,74.024965,2615786.0,41272.948454,0.0,8.433844,278693.801007,77670234719.65355,29.091,5089480.0,4409.0,115.0,8.594693,229.150258,2108.0,15.151203,0.0,14.691132,130.219938,16957.232231,0.395189,-554620.837423,121524.320717,0.045,0.864,1.399603,1.357195,9.235707,229.951504,2615786.0,17489.621993,0.0,14.727662,161529.024509,26091625758.766975,Degraded
